Index,J1,J2,J3,J4,J5,V1,V2,V3,V4,V5
29,-16.22,-14.43,-16.33,-14.67,16.08,-5.69,-5.06,-5.73,-5.15,5.64
30,-16.79,-14.94,-16.90,-15.18,16.64,-5.69,-5.06,-5.73,-5.15,5.64
31,-17.36,-15.45,-17.48,-15.70,17.21,-5.69,-5.06,-5.73,-5.15,5.64
32,-17.93,-15.95,-18.05,-16.21,17.77,-5.69,-5.06,-5.73,-5.15,5.64
33,-18.50,-16.46,-18.62,-16.73,18.34,-5.69,-5.06,-5.73,-5.15,5.64
34,-19.07,-16.97,-19.19,-17.24,18.90,-5.69,-5.06,-5.73,-5.15,5.64
35,-19.63,-17.47,-19.77,-17.75,19.46,-5.69,-5.06,-5.73,-5.15,5.64
36,-20.20,-17.98,-20.34,-18.27,20.03,-5.69,-5.06,-5.73,-5.15,5.64
37,-20.77,-18.49,-20.91,-18.78,20.59,-5.69,-5.06,-5.73,-5.15,5.64
38,-21.34,-18.99,-21.49,-19.30,21.16,-5.69,-5.06,-5.73,-5.15,5.64
39,-21.91,-19.50,-22.06,-19.81,21.72,-5.69,-5.06,-5.73,-5.15,5.64
40,-22.48,-20.01,-22.63,-20.33,22.28,-5.69,-5.06,-5.73,-5.15,5.64
41,-23.05,-20.51,-23.20,-20.84,22.85,-5.69,-5.06,-5.73,-5.15,5.64
42,-23.62,-21.02,-23.78,-21.36,23.41,-5.69,-5.06,-5.73,-5.15,5.64
43,-24.19,-21.53,-24.35,-21.87,23.98,-5.69,-5.06,-5.73,-5.15,5.64
44,-24.76,-22.03,-24.92,-22.39,24.54,-5.69,-5.06,-5.73,-5.15,5.64
45,-25.33,-22.54,-25.50,-22.90,25.11,-5.69,-5.06,-5.73,-5.15,5.64
46,-25.90,-23.05,-26.07,-23.42,25.67,-5.69,-5.06,-5.73,-5.15,5.64
47,-26.46,-23.55,-26.64,-23.93,26.23,-5.69,-5.06,-5.73,-5.15,5.64
48,-27.03,-24.06,-27.22,-24.44,26.80,-5.69,-5.06,-5.73,-5.15,5.64
49,-27.60,-24.56,-27.79,-24.96,27.36,-5.69,-5.06,-5.73,-5.15,5.64
50,-28.17,-25.07,-28.36,-25.47,27.93,-5.69,-5.06,-5.73,-5.15,5.64
51,-28.74,-25.58,-28.93,-25.99,28.49,-5.69,-5.06,-5.73,-5.15,5.64
52,-29.31,-26.08,-29.51,-26.50,29.05,-5.69,-5.06,-5.73,-5.15,5.64
53,-29.88,-26.59,-30.08,-27.02,29.62,-5.69,-5.06,-5.73,-5.15,5.64
54,-30.45,-27.10,-30.65,-27.53,30.18,-5.69,-5.06,-5.73,-5.15,5.64
55,-31.02,-27.60,-31.23,-28.05,30.75,-5.69,-5.06,-5.73,-5.15,5.64
56,-31.59,-28.11,-31.80,-28.56,31.31,-5.69,-5.06,-5.73,-5.15,5.64
57,-32.16,-28.62,-32.37,-29.08,31.88,-5.69,-5.06,-5.73,-5.15,5.64
58,-32.72,-29.12,-32.95,-29.59,32.44,-5.69,-5.06,-5.73,-5.15,5.64
59,-33.29,-29.63,-33.52,-30.11,33.00,-5.69,-5.06,-5.73,-5.15,5.64
60,-33.86,-30.14,-34.09,-30.62,33.57,-5.69,-5.06,-5.73,-5.15,5.64
61,-34.43,-30.64,-34.66,-31.13,34.13,-5.69,-5.06,-5.73,-5.15,5.64
62,-35.00,-31.15,-35.24,-31.65,34.70,-5.69,-5.06,-5.73,-5.15,5.64
63,-35.57,-31.66,-35.81,-32.16,35.26,-5.69,-5.06,-5.73,-5.15,5.64
64,-36.14,-32.16,-36.38,-32.68,35.82,-5.69,-5.06,-5.73,-5.15,5.64
65,-36.71,-32.67,-36.96,-33.19,36.39,-5.69,-5.06,-5.73,-5.15,5.64
66,-37.28,-33.18,-37.53,-33.71,36.95,-5.69,-5.06,-5.73,-5.15,5.64
67,-37.85,-33.68,-38.10,-34.22,37.52,-5.69,-5.06,-5.73,-5.15,5.64
68,-38.42,-34.19,-38.67,-34.74,38.08,-5.69,-5.06,-5.73,-5.15,5.64
69,-38.98,-34.69,-39.25,-35.25,38.64,-5.69,-5.06,-5.73,-5.15,5.64
70,-39.55,-35.20,-39.82,-35.77,39.21,-5.69,-5.06,-5.73,-5.15,5.64
71,-40.12,-35.71,-40.39,-36.28,39.77,-5.69,-5.06,-5.73,-5.15,5.64
72,-40.69,-36.21,-40.97,-36.80,40.34,-5.69,-5.06,-5.73,-5.15,5.64
73,-41.26,-36.72,-41.54,-37.31,40.90,-5.69,-5.06,-5.73,-5.15,5.64
74,-41.83,-37.23,-42.11,-37.82,41.47,-5.69,-5.06,-5.73,-5.15,5.64
75,-42.40,-37.73,-42.69,-38.34,42.03,-5.69,-5.06,-5.73,-5.15,5.64
76,-42.97,-38.24,-43.26,-38.85,42.59,-5.69,-5.06,-5.73,-5.15,5.64
77,-43.54,-38.75,-43.83,-39.37,43.16,-5.69,-5.06,-5.73,-5.15,5.64
78,-44.11,-39.25,-44.40,-39.88,43.72,-5.69,-5.06,-5.73,-5.15,5.64
79,-44.68,-39.76,-44.98,-40.40,44.29,-5.69,-5.06,-5.73,-5.15,5.64
80,-45.25,-40.27,-45.55,-40.91,44.85,-5.69,-5.06,-5.73,-5.15,5.64
81,-45.81,-40.77,-46.12,-41.43,45.41,-5.69,-5.06,-5.73,-5.15,5.64
82,-46.38,-41.28,-46.70,-41.94,45.98,-5.69,-5.06,-5.73,-5.15,5.64
83,-46.95,-41.79,-47.27,-42.46,46.54,-5.69,-5.06,-5.73,-5.15,5.64
84,-47.52,-42.29,-47.84,-42.97,47.11,-5.69,-5.06,-5.73,-5.15,5.64
85,-48.09,-42.80,-48.41,-43.49,47.67,-5.69,-5.06,-5.73,-5.15,5.64
86,-48.66,-43.30,-48.99,-44.00,48.24,-5.69,-5.06,-5.73,-5.15,5.64
87,-49.23,-43.81,-49.56,-44.51,48.80,-5.69,-5.06,-5.73,-5.15,5.64
88,-49.80,-44.32,-50.13,-45.03,49.36,-5.69,-5.06,-5.73,-5.15,5.64
89,-50.37,-44.82,-50.71,-45.54,49.93,-5.69,-5.06,-5.73,-5.15,5.64
90,-50.94,-45.33,-51.28,-46.06,50.49,-5.69,-5.06,-5.73,-5.15,5.64
91,-51.51,-45.84,-51.85,-46.57,51.06,-5.69,-5.06,-5.73,-5.15,5.64
92,-52.07,-46.34,-52.43,-47.09,51.62,-5.69,-5.06,-5.73,-5.15,5.64
93,-52.64,-46.85,-53.00,-47.60,52.18,-5.69,-5.06,-5.73,-5.15,5.64
94,-53.21,-47.36,-53.57,-48.12,52.75,-5.69,-5.06,-5.73,-5.15,5.64
95,-53.78,-47.86,-54.14,-48.63,53.31,-5.69,-5.06,-5.73,-5.15,5.64
96,-54.35,-48.37,-54.72,-49.15,53.88,-5.69,-5.06,-5.73,-5.15,5.64
97,-54.92,-48.88,-55.29,-49.66,54.44,-5.69,-5.06,-5.73,-5.15,5.64
98,-55.49,-49.38,-55.86,-50.18,55.01,-5.69,-5.06,-5.73,-5.15,5.64
99,-56.06,-49.89,-56.44,-50.69,55.57,-5.69,-5.06,-5.73,-5.15,5.64
100,-56.63,-50.40,-57.01,-51.20,56.13,-5.69,-5.06,-5.73,-5.15,5.64
101,-57.20,-50.90,-57.58,-51.72,56.70,-5.69,-5.06,-5.73,-5.15,5.64
102,-57.77,-51.41,-58.16,-52.23,57.26,-5.69,-5.06,-5.73,-5.15,5.64
103,-58.33,-51.92,-58.73,-52.75,57.83,-5.69,-5.06,-5.73,-5.15,5.64
104,-58.90,-52.42,-59.30,-53.26,58.39,-5.69,-5.06,-5.73,-5.15,5.64
105,-59.47,-52.93,-59.87,-53.78,58.95,-5.69,-5.06,-5.73,-5.15,5.64
106,-60.04,-53.43,-60.45,-54.29,59.52,-5.69,-5.06,-5.73,-5.15,5.64
107,-60.61,-53.94,-61.02,-54.81,60.08,-5.69,-5.06,-5.73,-5.15,5.64
108,-61.18,-54.45,-61.59,-55.32,60.65,-5.69,-5.06,-5.73,-5.15,5.64
109,-61.75,-54.95,-62.17,-55.84,61.21,-5.69,-5.06,-5.73,-5.15,5.64
110,-62.32,-55.46,-62.74,-56.35,61.78,-5.69,-5.06,-5.73,-5.15,5.64
111,-62.89,-55.97,-63.31,-56.87,62.34,-5.69,-5.06,-5.73,-5.15,5.64
112,-63.46,-56.47,-63.88,-57.38,62.90,-5.69,-5.06,-5.73,-5.15,5.64
113,-64.03,-56.98,-64.46,-57.89,63.47,-5.69,-5.06,-5.73,-5.15,5.64
114,-64.60,-57.49,-65.03,-58.41,64.03,-5.69,-5.06,-5.73,-5.15,5.64
115,-65.16,-57.99,-65.60,-58.92,64.60,-5.69,-5.06,-5.73,-5.15,5.64
116,-65.73,-58.50,-66.18,-59.44,65.16,-5.69,-5.06,-5.73,-5.15,5.64
117,-66.30,-59.01,-66.75,-59.95,65.72,-5.69,-5.06,-5.73,-5.15,5.64
118,-66.87,-59.51,-67.32,-60.47,66.29,-5.69,-5.06,-5.73,-5.15,5.64
119,-67.44,-60.02,-67.90,-60.98,66.85,-5.69,-5.06,-5.73,-5.15,5.64
120,-68.01,-60.53,-68.47,-61.50,67.42,-5.69,-5.06,-5.73,-5.15,5.64
121,-68.58,-61.03,-69.04,-62.01,67.98,-5.69,-5.06,-5.73,-5.15,5.64
122,-69.15,-61.54,-69.61,-62.53,68.55,-5.69,-5.06,-5.73,-5.15,5.64
123,-69.72,-62.04,-70.19,-63.04,69.11,-5.69,-5.06,-5.73,-5.15,5.64
124,-70.29,-62.55,-70.76,-63.56,69.67,-5.69,-5.06,-5.73,-5.15,5.64
125,-70.86,-63.06,-71.33,-64.07,70.24,-5.69,-5.06,-5.73,-5.15,5.64
126,-71.42,-63.56,-71.91,-64.58,70.80,-5.69,-5.06,-5.73,-5.15,5.64
127,-71.99,-64.07,-72.48,-65.10,71.37,-5.69,-5.06,-5.73,-5.15,5.64
128,-72.56,-64.58,-73.05,-65.61,71.93,-5.69,-5.06,-5.73,-5.15,5.64
129,-73.13,-65.08,-73.63,-66.13,72.49,-5.69,-5.06,-5.73,-5.15,5.64
130,-73.70,-65.59,-74.20,-66.64,73.06,-5.69,-5.06,-5.73,-5.15,5.64
131,-74.27,-66.10,-74.77,-67.16,73.62,-5.69,-5.06,-5.73,-5.15,5.64
132,-74.84,-66.60,-75.34,-67.67,74.19,-5.69,-5.06,-5.73,-5.15,5.64
133,-75.41,-67.11,-75.92,-68.19,74.75,-5.69,-5.06,-5.73,-5.15,5.64
134,-75.98,-67.62,-76.49,-68.70,75.32,-5.69,-5.06,-5.73,-5.15,5.64
135,-76.55,-68.12,-77.06,-69.22,75.88,-5.69,-5.06,-5.73,-5.15,5.64
136,-77.12,-68.63,-77.64,-69.73,76.44,-5.69,-5.06,-5.73,-5.15,5.64
137,-77.69,-69.14,-78.21,-70.25,77.01,-5.69,-5.06,-5.73,-5.15,5.64
138,-78.25,-69.64,-78.78,-70.76,77.57,-5.69,-5.06,-5.73,-5.15,5.64
139,-78.82,-70.15,-79.35,-71.27,78.14,-5.69,-5.06,-5.73,-5.15,5.64
140,-79.39,-70.66,-79.93,-71.79,78.70,-5.69,-5.06,-5.73,-5.15,5.64
141,-79.96,-71.16,-80.50,-72.30,79.26,-5.69,-5.06,-5.73,-5.15,5.64
142,-80.53,-71.67,-81.07,-72.82,79.83,-5.69,-5.06,-5.73,-5.15,5.64
143,-81.10,-72.17,-81.65,-73.33,80.39,-5.69,-5.06,-5.73,-5.15,5.64
144,-81.67,-72.68,-82.22,-73.85,80.96,-5.69,-5.06,-5.73,-5.15,5.64
145,-82.24,-73.19,-82.79,-74.36,81.52,-5.69,-5.06,-5.73,-5.15,5.64
146,-82.81,-73.69,-83.37,-74.88,82.09,-5.69,-5.06,-5.73,-5.15,5.64
147,-83.22,-74.06,-83.78,-75.25,82.49,-1.42,-1.27,-1.43,-1.29,1.41
148,-83.23,-74.07,-83.79,-75.26,82.51,0.00,0.00,0.00,0.00,-0.00
