Index,J1,J2,J3,J4,J5,V1,V2,V3,V4,V5
68,6.15,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
69,6.73,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
70,7.30,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
71,7.87,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
72,8.45,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
73,9.02,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
74,9.59,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
75,10.17,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
76,10.74,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
77,11.31,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
78,11.88,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
79,12.46,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
80,13.03,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
81,13.60,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
82,14.18,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
83,14.75,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
84,15.32,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
85,15.89,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
86,16.47,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
87,17.04,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
88,17.61,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
89,18.19,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
90,18.76,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
91,19.33,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
92,19.91,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
93,20.48,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
94,21.05,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
95,21.62,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
96,22.20,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
97,22.77,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
98,23.34,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
99,23.92,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
100,24.49,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
101,25.06,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
102,25.64,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
103,26.21,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
104,26.78,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
105,27.35,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
106,27.93,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
107,28.50,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
108,29.07,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
109,29.65,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
110,30.22,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
111,30.79,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
112,31.36,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
113,31.94,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
114,32.51,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
115,33.08,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
116,33.66,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
117,34.23,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
118,34.80,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
119,35.38,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
120,35.95,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
121,36.52,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
122,37.09,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
123,37.67,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
124,38.24,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
125,38.81,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
126,39.39,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
127,39.96,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
128,40.53,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
129,41.11,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
130,41.68,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
131,42.25,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
132,42.82,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
133,43.40,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
134,43.97,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
135,44.54,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
136,45.12,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
137,45.69,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
138,46.26,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
139,46.83,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
140,47.41,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
141,47.98,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
142,48.55,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
143,49.13,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
144,49.70,0.00,0.00,0.00,0.00,5.73,0.00,0.00,0.00,0.00
145,50.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00
146,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
