Index,J1,J2,J3,J4,J5,V1,V2,V3,V4,V5
72,-125.15,58.89,2.33,14.43,-43.46,5.73,-4.22,-3.44,0.72,-2.69
73,-124.57,58.46,1.99,14.51,-43.73,5.73,-4.22,-3.44,0.72,-2.69
74,-124.00,58.04,1.64,14.58,-44.00,5.73,-4.22,-3.44,0.72,-2.69
75,-123.43,57.62,1.30,14.65,-44.27,5.73,-4.22,-3.44,0.72,-2.69
76,-122.85,57.20,0.95,14.72,-44.54,5.73,-4.22,-3.44,0.72,-2.69
77,-122.28,56.78,0.61,14.79,-44.81,5.73,-4.22,-3.44,0.72,-2.69
78,-121.71,56.36,0.27,14.87,-45.08,5.73,-4.22,-3.44,0.72,-2.69
79,-121.14,55.93,-0.08,14.94,-45.34,5.73,-4.22,-3.44,0.72,-2.69
80,-120.56,55.51,-0.42,15.01,-45.61,5.73,-4.22,-3.44,0.72,-2.69
81,-119.99,55.09,-0.76,15.08,-45.88,5.73,-4.22,-3.44,0.72,-2.69
82,-119.42,54.67,-1.11,15.15,-46.15,5.73,-4.22,-3.44,0.72,-2.69
83,-118.84,54.25,-1.45,15.23,-46.42,5.73,-4.22,-3.44,0.72,-2.69
84,-118.27,53.82,-1.80,15.30,-46.69,5.73,-4.22,-3.44,0.72,-2.69
85,-117.70,53.40,-2.14,15.37,-46.95,5.73,-4.22,-3.44,0.72,-2.69
86,-117.13,52.98,-2.48,15.44,-47.22,5.73,-4.22,-3.44,0.72,-2.69
87,-116.55,52.56,-2.83,15.51,-47.49,5.73,-4.22,-3.44,0.72,-2.69
88,-115.98,52.14,-3.17,15.59,-47.76,5.73,-4.22,-3.44,0.72,-2.69
89,-115.41,51.71,-3.51,15.66,-48.03,5.73,-4.22,-3.44,0.72,-2.69
90,-114.83,51.29,-3.86,15.73,-48.30,5.73,-4.22,-3.44,0.72,-2.69
91,-114.26,50.87,-4.20,15.80,-48.57,5.73,-4.22,-3.44,0.72,-2.69
92,-113.69,50.45,-4.55,15.87,-48.83,5.73,-4.22,-3.44,0.72,-2.69
93,-113.11,50.03,-4.89,15.95,-49.10,5.73,-4.22,-3.44,0.72,-2.69
94,-112.54,49.60,-5.23,16.02,-49.37,5.73,-4.22,-3.44,0.72,-2.69
95,-111.97,49.18,-5.58,16.09,-49.64,5.73,-4.22,-3.44,0.72,-2.69
96,-111.40,48.76,-5.92,16.16,-49.91,5.73,-4.22,-3.44,0.72,-2.69
97,-110.82,48.34,-6.26,16.23,-50.18,5.73,-4.22,-3.44,0.72,-2.69
98,-110.25,47.92,-6.61,16.31,-50.45,5.73,-4.22,-3.44,0.72,-2.69
99,-109.68,47.49,-6.95,16.38,-50.71,5.73,-4.22,-3.44,0.72,-2.69
100,-109.10,47.07,-7.29,16.45,-50.98,5.73,-4.22,-3.44,0.72,-2.69
101,-108.53,46.65,-7.64,16.52,-51.25,5.73,-4.22,-3.44,0.72,-2.69
102,-107.96,46.23,-7.98,16.59,-51.52,5.73,-4.22,-3.44,0.72,-2.69
103,-107.38,45.81,-8.33,16.67,-51.79,5.73,-4.22,-3.44,0.72,-2.69
104,-106.81,45.39,-8.67,16.74,-52.06,5.73,-4.22,-3.44,0.72,-2.69
105,-106.24,44.96,-9.01,16.81,-52.33,5.73,-4.22,-3.44,0.72,-2.69
106,-105.67,44.54,-9.36,16.88,-52.59,5.73,-4.22,-3.44,0.72,-2.69
107,-105.09,44.12,-9.70,16.95,-52.86,5.73,-4.22,-3.44,0.72,-2.69
108,-104.52,43.70,-10.04,17.03,-53.13,5.73,-4.22,-3.44,0.72,-2.69
109,-103.95,43.28,-10.39,17.10,-53.40,5.73,-4.22,-3.44,0.72,-2.69
110,-103.37,42.85,-10.73,17.17,-53.67,5.73,-4.22,-3.44,0.72,-2.69
111,-102.80,42.43,-11.08,17.24,-53.94,5.73,-4.22,-3.44,0.72,-2.69
112,-102.23,42.01,-11.42,17.31,-54.21,5.73,-4.22,-3.44,0.72,-2.69
113,-101.66,41.59,-11.76,17.39,-54.47,5.73,-4.22,-3.44,0.72,-2.69
114,-101.08,41.17,-12.11,17.46,-54.74,5.73,-4.22,-3.44,0.72,-2.69
115,-100.51,40.74,-12.45,17.53,-55.01,5.73,-4.22,-3.44,0.72,-2.69
116,-99.94,40.32,-12.79,17.60,-55.28,5.73,-4.22,-3.44,0.72,-2.69
117,-99.36,39.90,-13.14,17.67,-55.55,5.73,-4.22,-3.44,0.72,-2.69
118,-98.79,39.48,-13.48,17.75,-55.82,5.73,-4.22,-3.44,0.72,-2.69
119,-98.22,39.06,-13.82,17.82,-56.08,5.73,-4.22,-3.44,0.72,-2.69
120,-97.64,38.63,-14.17,17.89,-56.35,5.73,-4.22,-3.44,0.72,-2.69
121,-97.07,38.21,-14.51,17.96,-56.62,5.73,-4.22,-3.44,0.72,-2.69
122,-96.50,37.79,-14.86,18.04,-56.89,5.73,-4.22,-3.44,0.72,-2.69
123,-95.93,37.37,-15.20,18.11,-57.16,5.73,-4.22,-3.44,0.72,-2.69
124,-95.35,36.95,-15.54,18.18,-57.43,5.73,-4.22,-3.44,0.72,-2.69
125,-94.78,36.53,-15.89,18.25,-57.70,5.73,-4.22,-3.44,0.72,-2.69
126,-94.21,36.10,-16.23,18.32,-57.96,5.73,-4.22,-3.44,0.72,-2.69
127,-93.63,35.68,-16.57,18.40,-58.23,5.73,-4.22,-3.44,0.72,-2.69
128,-93.06,35.26,-16.92,18.47,-58.50,5.73,-4.22,-3.44,0.72,-2.69
129,-92.49,34.84,-17.26,18.54,-58.77,5.73,-4.22,-3.44,0.72,-2.69
130,-91.91,34.42,-17.61,18.61,-59.04,5.73,-4.22,-3.44,0.72,-2.69
131,-91.34,33.99,-17.95,18.68,-59.31,5.73,-4.22,-3.44,0.72,-2.69
132,-90.77,33.57,-18.29,18.76,-59.58,5.73,-4.22,-3.44,0.72,-2.69
133,-90.20,33.15,-18.64,18.83,-59.84,5.73,-4.22,-3.44,0.72,-2.69
134,-89.62,32.73,-18.98,18.90,-60.11,5.73,-4.22,-3.44,0.72,-2.69
135,-89.05,32.31,-19.32,18.97,-60.38,5.73,-4.22,-3.44,0.72,-2.69
136,-88.48,31.88,-19.67,19.04,-60.65,5.73,-4.22,-3.44,0.72,-2.69
137,-87.90,31.46,-20.01,19.12,-60.92,5.73,-4.22,-3.44,0.72,-2.69
138,-87.33,31.04,-20.36,19.19,-61.19,5.73,-4.22,-3.44,0.72,-2.69
139,-86.76,30.62,-20.70,19.26,-61.46,5.73,-4.22,-3.44,0.72,-2.69
140,-86.19,30.20,-21.04,19.33,-61.72,5.73,-4.22,-3.44,0.72,-2.69
141,-85.61,29.77,-21.39,19.40,-61.99,5.73,-4.22,-3.44,0.72,-2.69
142,-85.04,29.35,-21.73,19.48,-62.26,5.73,-4.22,-3.44,0.72,-2.69
143,-84.47,28.93,-22.07,19.55,-62.53,5.73,-4.22,-3.44,0.72,-2.69
144,-83.89,28.51,-22.42,19.62,-62.80,5.73,-4.22,-3.44,0.72,-2.69
145,-83.32,28.09,-22.76,19.69,-63.07,5.73,-4.22,-3.44,0.72,-2.69
146,-82.75,27.67,-23.10,19.76,-63.34,5.73,-4.22,-3.44,0.72,-2.69
147,-82.17,27.24,-23.45,19.84,-63.60,5.73,-4.22,-3.44,0.72,-2.69
148,-81.60,26.82,-23.79,19.91,-63.87,5.73,-4.22,-3.44,0.72,-2.69
149,-81.03,26.40,-24.14,19.98,-64.14,5.73,-4.22,-3.44,0.72,-2.69
150,-80.46,25.98,-24.48,20.05,-64.41,5.73,-4.22,-3.44,0.72,-2.69
151,-79.88,25.56,-24.82,20.12,-64.68,5.73,-4.22,-3.44,0.72,-2.69
152,-79.31,25.13,-25.17,20.20,-64.95,5.73,-4.22,-3.44,0.72,-2.69
153,-78.74,24.71,-25.51,20.27,-65.21,5.73,-4.22,-3.44,0.72,-2.69
154,-78.16,24.29,-25.85,20.34,-65.48,5.73,-4.22,-3.44,0.72,-2.69
155,-77.59,23.87,-26.20,20.41,-65.75,5.73,-4.22,-3.44,0.72,-2.69
156,-77.02,23.45,-26.54,20.48,-66.02,5.73,-4.22,-3.44,0.72,-2.69
157,-76.45,23.02,-26.89,20.56,-66.29,5.73,-4.22,-3.44,0.72,-2.69
158,-75.87,22.60,-27.23,20.63,-66.56,5.73,-4.22,-3.44,0.72,-2.69
159,-75.30,22.18,-27.57,20.70,-66.83,5.73,-4.22,-3.44,0.72,-2.69
160,-74.73,21.76,-27.92,20.77,-67.09,5.73,-4.22,-3.44,0.72,-2.69
161,-74.15,21.34,-28.26,20.84,-67.36,5.73,-4.22,-3.44,0.72,-2.69
162,-73.58,20.91,-28.60,20.92,-67.63,5.73,-4.22,-3.44,0.72,-2.69
163,-73.01,20.49,-28.95,20.99,-67.90,5.73,-4.22,-3.44,0.72,-2.69
164,-72.43,20.07,-29.29,21.06,-68.17,5.73,-4.22,-3.44,0.72,-2.69
165,-71.86,19.65,-29.63,21.13,-68.44,5.73,-4.22,-3.44,0.72,-2.69
166,-71.29,19.23,-29.98,21.20,-68.71,5.73,-4.22,-3.44,0.72,-2.69
167,-70.72,18.81,-30.32,21.28,-68.97,5.73,-4.22,-3.44,0.72,-2.69
168,-70.14,18.38,-30.67,21.35,-69.24,5.73,-4.22,-3.44,0.72,-2.69
169,-69.57,17.96,-31.01,21.42,-69.51,5.73,-4.22,-3.44,0.72,-2.69
170,-69.00,17.54,-31.35,21.49,-69.78,5.73,-4.22,-3.44,0.72,-2.69
171,-68.42,17.12,-31.70,21.56,-70.05,5.73,-4.22,-3.44,0.72,-2.69
172,-67.85,16.70,-32.04,21.64,-70.32,5.73,-4.22,-3.44,0.72,-2.69
173,-67.28,16.27,-32.38,21.71,-70.59,5.73,-4.22,-3.44,0.72,-2.69
174,-66.70,15.85,-32.73,21.78,-70.85,5.73,-4.22,-3.44,0.72,-2.69
175,-66.13,15.43,-33.07,21.85,-71.12,5.73,-4.22,-3.44,0.72,-2.69
176,-65.56,15.01,-33.42,21.93,-71.39,5.73,-4.22,-3.44,0.72,-2.69
177,-64.99,14.59,-33.76,22.00,-71.66,5.73,-4.22,-3.44,0.72,-2.69
178,-64.41,14.16,-34.10,22.07,-71.93,5.73,-4.22,-3.44,0.72,-2.69
179,-63.84,13.74,-34.45,22.14,-72.20,5.73,-4.22,-3.44,0.72,-2.69
180,-63.27,13.32,-34.79,22.21,-72.47,5.73,-4.22,-3.44,0.72,-2.69
181,-62.69,12.90,-35.13,22.29,-72.73,5.73,-4.22,-3.44,0.72,-2.69
182,-62.12,12.48,-35.48,22.36,-73.00,5.73,-4.22,-3.44,0.72,-2.69
183,-61.55,12.05,-35.82,22.43,-73.27,5.73,-4.22,-3.44,0.72,-2.69
184,-60.98,11.63,-36.17,22.50,-73.54,5.73,-4.22,-3.44,0.72,-2.69
185,-60.40,11.21,-36.51,22.57,-73.81,5.73,-4.22,-3.44,0.72,-2.69
186,-59.83,10.79,-36.85,22.65,-74.08,5.73,-4.22,-3.44,0.72,-2.69
187,-59.26,10.37,-37.20,22.72,-74.34,5.73,-4.22,-3.44,0.72,-2.69
188,-58.68,9.95,-37.54,22.79,-74.61,5.73,-4.22,-3.44,0.72,-2.69
189,-58.11,9.52,-37.88,22.86,-74.88,5.73,-4.22,-3.44,0.72,-2.69
190,-57.54,9.10,-38.23,22.93,-75.15,5.73,-4.22,-3.44,0.72,-2.69
191,-56.96,8.68,-38.57,23.01,-75.42,5.73,-4.22,-3.44,0.72,-2.69
192,-56.39,8.26,-38.91,23.08,-75.69,5.73,-4.22,-3.44,0.72,-2.69
193,-55.82,7.84,-39.26,23.15,-75.96,5.73,-4.22,-3.44,0.72,-2.69
194,-55.25,7.41,-39.60,23.22,-76.22,5.73,-4.22,-3.44,0.72,-2.69
195,-54.67,6.99,-39.95,23.29,-76.49,5.73,-4.22,-3.44,0.72,-2.69
196,-54.10,6.57,-40.29,23.37,-76.76,5.73,-4.22,-3.44,0.72,-2.69
197,-53.53,6.15,-40.63,23.44,-77.03,5.73,-4.22,-3.44,0.72,-2.69
198,-52.95,5.73,-40.98,23.51,-77.30,5.73,-4.22,-3.44,0.72,-2.69
199,-52.38,5.30,-41.32,23.58,-77.57,5.73,-4.22,-3.44,0.72,-2.69
200,-51.81,4.88,-41.66,23.65,-77.84,5.73,-4.22,-3.44,0.72,-2.69
201,-51.23,4.46,-42.01,23.73,-78.10,5.73,-4.22,-3.44,0.72,-2.69
202,-50.66,4.04,-42.35,23.80,-78.37,5.73,-4.22,-3.44,0.72,-2.69
203,-50.09,3.62,-42.70,23.87,-78.64,5.73,-4.22,-3.44,0.72,-2.69
204,-49.52,3.19,-43.04,23.94,-78.91,5.73,-4.22,-3.44,0.72,-2.69
205,-48.94,2.77,-43.38,24.01,-79.18,5.73,-4.22,-3.44,0.72,-2.69
206,-48.37,2.35,-43.73,24.09,-79.45,5.73,-4.22,-3.44,0.72,-2.69
207,-47.80,1.93,-44.07,24.16,-79.72,5.73,-4.22,-3.44,0.72,-2.69
208,-47.22,1.51,-44.41,24.23,-79.98,5.73,-4.22,-3.44,0.72,-2.69
209,-46.65,1.08,-44.76,24.30,-80.25,5.73,-4.22,-3.44,0.72,-2.69
210,-46.08,0.66,-45.10,24.37,-80.52,5.73,-4.22,-3.44,0.72,-2.69
211,-45.51,0.24,-45.44,24.45,-80.79,5.73,-4.22,-3.44,0.72,-2.69
212,-44.93,-0.18,-45.79,24.52,-81.06,5.73,-4.22,-3.44,0.72,-2.69
213,-44.41,-0.56,-46.10,24.58,-81.30,3.23,-2.38,-1.94,0.41,-1.51
214,-44.32,-0.63,-46.15,24.59,-81.34,-0.00,0.00,0.00,-0.00,0.00
