Index,J1,J2,J3,J4,J5,V1,V2,V3,V4,V5
21,48.46,-6.82,-0.72,-6.67,-0.74,-5.73,-3.33,-0.35,-3.25,-0.36
22,47.89,-7.15,-0.75,-6.99,-0.77,-5.73,-3.33,-0.35,-3.25,-0.36
23,47.31,-7.49,-0.79,-7.32,-0.81,-5.73,-3.33,-0.35,-3.25,-0.36
24,46.74,-7.82,-0.82,-7.64,-0.84,-5.73,-3.33,-0.35,-3.25,-0.36
25,46.17,-8.15,-0.86,-7.97,-0.88,-5.73,-3.33,-0.35,-3.25,-0.36
26,45.59,-8.48,-0.89,-8.29,-0.91,-5.73,-3.33,-0.35,-3.25,-0.36
27,45.02,-8.82,-0.93,-8.62,-0.95,-5.73,-3.33,-0.35,-3.25,-0.36
28,44.45,-9.15,-0.96,-8.95,-0.99,-5.73,-3.33,-0.35,-3.25,-0.36
29,43.88,-9.48,-1.00,-9.27,-1.02,-5.73,-3.33,-0.35,-3.25,-0.36
30,43.30,-9.81,-1.03,-9.60,-1.06,-5.73,-3.33,-0.35,-3.25,-0.36
31,42.73,-10.15,-1.07,-9.92,-1.09,-5.73,-3.33,-0.35,-3.25,-0.36
32,42.16,-10.48,-1.10,-10.25,-1.13,-5.73,-3.33,-0.35,-3.25,-0.36
33,41.58,-10.81,-1.14,-10.57,-1.17,-5.73,-3.33,-0.35,-3.25,-0.36
34,41.01,-11.15,-1.17,-10.90,-1.20,-5.73,-3.33,-0.35,-3.25,-0.36
35,40.44,-11.48,-1.21,-11.22,-1.24,-5.73,-3.33,-0.35,-3.25,-0.36
36,39.87,-11.81,-1.24,-11.55,-1.27,-5.73,-3.33,-0.35,-3.25,-0.36
37,39.29,-12.14,-1.28,-11.87,-1.31,-5.73,-3.33,-0.35,-3.25,-0.36
38,38.72,-12.48,-1.31,-12.20,-1.34,-5.73,-3.33,-0.35,-3.25,-0.36
39,38.15,-12.81,-1.35,-12.52,-1.38,-5.73,-3.33,-0.35,-3.25,-0.36
40,37.57,-13.14,-1.38,-12.85,-1.42,-5.73,-3.33,-0.35,-3.25,-0.36
41,37.00,-13.47,-1.42,-13.17,-1.45,-5.73,-3.33,-0.35,-3.25,-0.36
42,36.43,-13.81,-1.45,-13.50,-1.49,-5.73,-3.33,-0.35,-3.25,-0.36
43,35.85,-14.14,-1.49,-13.82,-1.52,-5.73,-3.33,-0.35,-3.25,-0.36
44,35.28,-14.47,-1.52,-14.15,-1.56,-5.73,-3.33,-0.35,-3.25,-0.36
45,34.71,-14.80,-1.56,-14.48,-1.60,-5.73,-3.33,-0.35,-3.25,-0.36
46,34.14,-15.14,-1.59,-14.80,-1.63,-5.73,-3.33,-0.35,-3.25,-0.36
47,33.56,-15.47,-1.63,-15.13,-1.67,-5.73,-3.33,-0.35,-3.25,-0.36
48,32.99,-15.80,-1.66,-15.45,-1.70,-5.73,-3.33,-0.35,-3.25,-0.36
49,32.42,-16.14,-1.70,-15.78,-1.74,-5.73,-3.33,-0.35,-3.25,-0.36
50,31.84,-16.47,-1.73,-16.10,-1.78,-5.73,-3.33,-0.35,-3.25,-0.36
51,31.27,-16.80,-1.77,-16.43,-1.81,-5.73,-3.33,-0.35,-3.25,-0.36
52,30.70,-17.13,-1.80,-16.75,-1.85,-5.73,-3.33,-0.35,-3.25,-0.36
53,30.12,-17.47,-1.84,-17.08,-1.88,-5.73,-3.33,-0.35,-3.25,-0.36
54,29.55,-17.80,-1.87,-17.40,-1.92,-5.73,-3.33,-0.35,-3.25,-0.36
55,28.98,-18.13,-1.91,-17.73,-1.95,-5.73,-3.33,-0.35,-3.25,-0.36
56,28.41,-18.46,-1.94,-18.05,-1.99,-5.73,-3.33,-0.35,-3.25,-0.36
57,27.83,-18.80,-1.98,-18.38,-2.03,-5.73,-3.33,-0.35,-3.25,-0.36
58,27.26,-19.13,-2.01,-18.70,-2.06,-5.73,-3.33,-0.35,-3.25,-0.36
59,26.69,-19.46,-2.05,-19.03,-2.10,-5.73,-3.33,-0.35,-3.25,-0.36
60,26.11,-19.80,-2.08,-19.35,-2.13,-5.73,-3.33,-0.35,-3.25,-0.36
61,25.54,-20.13,-2.12,-19.68,-2.17,-5.73,-3.33,-0.35,-3.25,-0.36
62,24.97,-20.46,-2.15,-20.01,-2.21,-5.73,-3.33,-0.35,-3.25,-0.36
63,24.40,-20.79,-2.19,-20.33,-2.24,-5.73,-3.33,-0.35,-3.25,-0.36
64,23.82,-21.13,-2.22,-20.66,-2.28,-5.73,-3.33,-0.35,-3.25,-0.36
65,23.25,-21.46,-2.26,-20.98,-2.31,-5.73,-3.33,-0.35,-3.25,-0.36
66,22.68,-21.79,-2.29,-21.31,-2.35,-5.73,-3.33,-0.35,-3.25,-0.36
67,22.10,-22.12,-2.33,-21.63,-2.39,-5.73,-3.33,-0.35,-3.25,-0.36
68,21.53,-22.46,-2.36,-21.96,-2.42,-5.73,-3.33,-0.35,-3.25,-0.36
69,20.96,-22.79,-2.40,-22.28,-2.46,-5.73,-3.33,-0.35,-3.25,-0.36
70,20.38,-23.12,-2.43,-22.61,-2.49,-5.73,-3.33,-0.35,-3.25,-0.36
71,19.81,-23.45,-2.47,-22.93,-2.53,-5.73,-3.33,-0.35,-3.25,-0.36
72,19.24,-23.79,-2.50,-23.26,-2.56,-5.73,-3.33,-0.35,-3.25,-0.36
73,18.67,-24.12,-2.54,-23.58,-2.60,-5.73,-3.33,-0.35,-3.25,-0.36
74,18.09,-24.45,-2.57,-23.91,-2.64,-5.73,-3.33,-0.35,-3.25,-0.36
75,17.52,-24.79,-2.61,-24.23,-2.67,-5.73,-3.33,-0.35,-3.25,-0.36
76,16.95,-25.12,-2.64,-24.56,-2.71,-5.73,-3.33,-0.35,-3.25,-0.36
77,16.37,-25.45,-2.68,-24.88,-2.74,-5.73,-3.33,-0.35,-3.25,-0.36
78,15.80,-25.78,-2.71,-25.21,-2.78,-5.73,-3.33,-0.35,-3.25,-0.36
79,15.23,-26.12,-2.75,-25.54,-2.82,-5.73,-3.33,-0.35,-3.25,-0.36
80,14.65,-26.45,-2.79,-25.86,-2.85,-5.73,-3.33,-0.35,-3.25,-0.36
81,14.08,-26.78,-2.82,-26.19,-2.89,-5.73,-3.33,-0.35,-3.25,-0.36
82,13.51,-27.11,-2.86,-26.51,-2.92,-5.73,-3.33,-0.35,-3.25,-0.36
83,12.94,-27.45,-2.89,-26.84,-2.96,-5.73,-3.33,-0.35,-3.25,-0.36
84,12.36,-27.78,-2.93,-27.16,-2.99,-5.73,-3.33,-0.35,-3.25,-0.36
85,11.79,-28.11,-2.96,-27.49,-3.03,-5.73,-3.33,-0.35,-3.25,-0.36
86,11.22,-28.45,-3.00,-27.81,-3.07,-5.73,-3.33,-0.35,-3.25,-0.36
87,10.64,-28.78,-3.03,-28.14,-3.10,-5.73,-3.33,-0.35,-3.25,-0.36
88,10.07,-29.11,-3.07,-28.46,-3.14,-5.73,-3.33,-0.35,-3.25,-0.36
89,9.50,-29.44,-3.10,-28.79,-3.17,-5.73,-3.33,-0.35,-3.25,-0.36
90,8.93,-29.78,-3.14,-29.11,-3.21,-5.73,-3.33,-0.35,-3.25,-0.36
91,8.35,-30.11,-3.17,-29.44,-3.25,-5.73,-3.33,-0.35,-3.25,-0.36
92,7.78,-30.44,-3.21,-29.76,-3.28,-5.73,-3.33,-0.35,-3.25,-0.36
93,7.21,-30.77,-3.24,-30.09,-3.32,-5.73,-3.33,-0.35,-3.25,-0.36
94,6.63,-31.11,-3.28,-30.41,-3.35,-5.73,-3.33,-0.35,-3.25,-0.36
95,6.06,-31.44,-3.31,-30.74,-3.39,-5.73,-3.33,-0.35,-3.25,-0.36
96,5.49,-31.77,-3.35,-31.06,-3.43,-5.73,-3.33,-0.35,-3.25,-0.36
97,4.91,-32.10,-3.38,-31.39,-3.46,-5.73,-3.33,-0.35,-3.25,-0.36
98,4.34,-32.44,-3.42,-31.72,-3.50,-5.73,-3.33,-0.35,-3.25,-0.36
99,3.77,-32.77,-3.45,-32.04,-3.53,-5.73,-3.33,-0.35,-3.25,-0.36
100,3.20,-33.10,-3.49,-32.37,-3.57,-5.73,-3.33,-0.35,-3.25,-0.36
101,2.62,-33.44,-3.52,-32.69,-3.60,-5.73,-3.33,-0.35,-3.25,-0.36
102,2.05,-33.77,-3.56,-33.02,-3.64,-5.73,-3.33,-0.35,-3.25,-0.36
103,1.48,-34.10,-3.59,-33.34,-3.68,-5.73,-3.33,-0.35,-3.25,-0.36
104,0.90,-34.43,-3.63,-33.67,-3.71,-5.73,-3.33,-0.35,-3.25,-0.36
105,0.33,-34.77,-3.66,-33.99,-3.75,-5.73,-3.33,-0.35,-3.25,-0.36
106,-0.24,-35.10,-3.70,-34.32,-3.78,-5.73,-3.33,-0.35,-3.25,-0.36
107,-0.81,-35.43,-3.73,-34.64,-3.82,-5.73,-3.33,-0.35,-3.25,-0.36
108,-1.39,-35.76,-3.77,-34.97,-3.86,-5.73,-3.33,-0.35,-3.25,-0.36
109,-1.96,-36.10,-3.80,-35.29,-3.89,-5.73,-3.33,-0.35,-3.25,-0.36
110,-2.53,-36.43,-3.84,-35.62,-3.93,-5.73,-3.33,-0.35,-3.25,-0.36
111,-3.11,-36.76,-3.87,-35.94,-3.96,-5.73,-3.33,-0.35,-3.25,-0.36
112,-3.68,-37.10,-3.91,-36.27,-4.00,-5.73,-3.33,-0.35,-3.25,-0.36
113,-4.25,-37.43,-3.94,-36.59,-4.03,-5.73,-3.33,-0.35,-3.25,-0.36
114,-4.83,-37.76,-3.98,-36.92,-4.07,-5.73,-3.33,-0.35,-3.25,-0.36
115,-5.40,-38.09,-4.01,-37.25,-4.11,-5.73,-3.33,-0.35,-3.25,-0.36
116,-5.97,-38.43,-4.05,-37.57,-4.14,-5.73,-3.33,-0.35,-3.25,-0.36
117,-6.54,-38.76,-4.08,-37.90,-4.18,-5.73,-3.33,-0.35,-3.25,-0.36
118,-7.12,-39.09,-4.12,-38.22,-4.21,-5.73,-3.33,-0.35,-3.25,-0.36
119,-7.69,-39.42,-4.15,-38.55,-4.25,-5.73,-3.33,-0.35,-3.25,-0.36
120,-8.26,-39.76,-4.19,-38.87,-4.29,-5.73,-3.33,-0.35,-3.25,-0.36
121,-8.84,-40.09,-4.22,-39.20,-4.32,-5.73,-3.33,-0.35,-3.25,-0.36
122,-9.41,-40.42,-4.26,-39.52,-4.36,-5.73,-3.33,-0.35,-3.25,-0.36
123,-9.98,-40.75,-4.29,-39.85,-4.39,-5.73,-3.33,-0.35,-3.25,-0.36
124,-10.56,-41.09,-4.33,-40.17,-4.43,-5.73,-3.33,-0.35,-3.25,-0.36
125,-11.13,-41.42,-4.36,-40.50,-4.47,-5.73,-3.33,-0.35,-3.25,-0.36
126,-11.70,-41.75,-4.40,-40.82,-4.50,-5.73,-3.33,-0.35,-3.25,-0.36
127,-12.27,-42.09,-4.43,-41.15,-4.54,-5.73,-3.33,-0.35,-3.25,-0.36
128,-12.85,-42.42,-4.47,-41.47,-4.57,-5.73,-3.33,-0.35,-3.25,-0.36
129,-13.42,-42.75,-4.50,-41.80,-4.61,-5.73,-3.33,-0.35,-3.25,-0.36
130,-13.99,-43.08,-4.54,-42.12,-4.64,-5.73,-3.33,-0.35,-3.25,-0.36
131,-14.57,-43.42,-4.57,-42.45,-4.68,-5.73,-3.33,-0.35,-3.25,-0.36
132,-15.14,-43.75,-4.61,-42.78,-4.72,-5.73,-3.33,-0.35,-3.25,-0.36
133,-15.71,-44.08,-4.64,-43.10,-4.75,-5.73,-3.33,-0.35,-3.25,-0.36
134,-16.28,-44.41,-4.68,-43.43,-4.79,-5.73,-3.33,-0.35,-3.25,-0.36
135,-16.86,-44.75,-4.71,-43.75,-4.82,-5.73,-3.33,-0.35,-3.25,-0.36
136,-17.43,-45.08,-4.75,-44.08,-4.86,-5.73,-3.33,-0.35,-3.25,-0.36
137,-18.00,-45.41,-4.78,-44.40,-4.90,-5.73,-3.33,-0.35,-3.25,-0.36
138,-18.58,-45.75,-4.82,-44.73,-4.93,-5.73,-3.33,-0.35,-3.25,-0.36
139,-19.15,-46.08,-4.85,-45.05,-4.97,-5.73,-3.33,-0.35,-3.25,-0.36
140,-19.72,-46.41,-4.89,-45.38,-5.00,-5.73,-3.33,-0.35,-3.25,-0.36
141,-20.30,-46.74,-4.92,-45.70,-5.04,-5.73,-3.33,-0.35,-3.25,-0.36
142,-20.87,-47.08,-4.96,-46.03,-5.08,-5.73,-3.33,-0.35,-3.25,-0.36
143,-21.44,-47.41,-4.99,-46.35,-5.11,-5.73,-3.33,-0.35,-3.25,-0.36
144,-22.01,-47.74,-5.03,-46.68,-5.15,-5.73,-3.33,-0.35,-3.25,-0.36
145,-22.59,-48.07,-5.06,-47.00,-5.18,-5.73,-3.33,-0.35,-3.25,-0.36
146,-23.16,-48.41,-5.10,-47.33,-5.22,-5.73,-3.33,-0.35,-3.25,-0.36
147,-23.73,-48.74,-5.13,-47.65,-5.25,-5.73,-3.33,-0.35,-3.25,-0.36
148,-24.31,-49.07,-5.17,-47.98,-5.29,-5.73,-3.33,-0.35,-3.25,-0.36
149,-24.88,-49.40,-5.20,-48.31,-5.33,-5.73,-3.33,-0.35,-3.25,-0.36
150,-25.45,-49.74,-5.24,-48.63,-5.36,-5.73,-3.33,-0.35,-3.25,-0.36
151,-26.03,-50.07,-5.27,-48.96,-5.40,-5.73,-3.33,-0.35,-3.25,-0.36
152,-26.60,-50.40,-5.31,-49.28,-5.43,-5.73,-3.33,-0.35,-3.25,-0.36
153,-27.17,-50.74,-5.34,-49.61,-5.47,-5.73,-3.33,-0.35,-3.25,-0.36
154,-27.74,-51.07,-5.38,-49.93,-5.51,-5.73,-3.33,-0.35,-3.25,-0.36
155,-28.32,-51.40,-5.41,-50.26,-5.54,-5.73,-3.33,-0.35,-3.25,-0.36
156,-28.89,-51.73,-5.45,-50.58,-5.58,-5.73,-3.33,-0.35,-3.25,-0.36
157,-29.46,-52.07,-5.48,-50.91,-5.61,-5.73,-3.33,-0.35,-3.25,-0.36
158,-30.04,-52.40,-5.52,-51.23,-5.65,-5.73,-3.33,-0.35,-3.25,-0.36
159,-30.61,-52.73,-5.55,-51.56,-5.68,-5.73,-3.33,-0.35,-3.25,-0.36
160,-31.18,-53.06,-5.59,-51.88,-5.72,-5.73,-3.33,-0.35,-3.25,-0.36
161,-31.75,-53.40,-5.62,-52.21,-5.76,-5.73,-3.33,-0.35,-3.25,-0.36
162,-32.33,-53.73,-5.66,-52.53,-5.79,-5.73,-3.33,-0.35,-3.25,-0.36
163,-32.90,-54.06,-5.69,-52.86,-5.83,-5.73,-3.33,-0.35,-3.25,-0.36
164,-33.47,-54.40,-5.73,-53.18,-5.86,-5.73,-3.33,-0.35,-3.25,-0.36
165,-34.05,-54.73,-5.76,-53.51,-5.90,-5.73,-3.33,-0.35,-3.25,-0.36
166,-34.62,-55.06,-5.80,-53.83,-5.94,-5.73,-3.33,-0.35,-3.25,-0.36
167,-35.19,-55.39,-5.83,-54.16,-5.97,-5.73,-3.33,-0.35,-3.25,-0.36
168,-35.77,-55.73,-5.87,-54.49,-6.01,-5.73,-3.33,-0.35,-3.25,-0.36
169,-36.34,-56.06,-5.90,-54.81,-6.04,-5.73,-3.33,-0.35,-3.25,-0.36
170,-36.91,-56.39,-5.94,-55.14,-6.08,-5.73,-3.33,-0.35,-3.25,-0.36
171,-37.48,-56.72,-5.97,-55.46,-6.12,-5.73,-3.33,-0.35,-3.25,-0.36
172,-38.06,-57.06,-6.01,-55.79,-6.15,-5.73,-3.33,-0.35,-3.25,-0.36
173,-38.63,-57.39,-6.04,-56.11,-6.19,-5.73,-3.33,-0.35,-3.25,-0.36
174,-39.20,-57.72,-6.08,-56.44,-6.22,-5.73,-3.33,-0.35,-3.25,-0.36
175,-39.78,-58.05,-6.11,-56.76,-6.26,-5.73,-3.33,-0.35,-3.25,-0.36
176,-40.35,-58.39,-6.15,-57.09,-6.29,-5.73,-3.33,-0.35,-3.25,-0.36
177,-40.92,-58.72,-6.18,-57.41,-6.33,-5.73,-3.33,-0.35,-3.25,-0.36
178,-41.49,-59.05,-6.22,-57.74,-6.37,-5.73,-3.33,-0.35,-3.25,-0.36
179,-42.07,-59.39,-6.25,-58.06,-6.40,-5.73,-3.33,-0.35,-3.25,-0.36
180,-42.64,-59.72,-6.29,-58.39,-6.44,-5.73,-3.33,-0.35,-3.25,-0.36
181,-43.21,-60.05,-6.32,-58.71,-6.47,-5.73,-3.33,-0.35,-3.25,-0.36
182,-43.79,-60.38,-6.36,-59.04,-6.51,-5.73,-3.33,-0.35,-3.25,-0.36
183,-44.36,-60.72,-6.39,-59.36,-6.55,-5.73,-3.33,-0.35,-3.25,-0.36
184,-44.93,-61.05,-6.43,-59.69,-6.58,-5.73,-3.33,-0.35,-3.25,-0.36
185,-45.51,-61.38,-6.46,-60.02,-6.62,-5.73,-3.33,-0.35,-3.25,-0.36
186,-46.08,-61.71,-6.50,-60.34,-6.65,-5.73,-3.33,-0.35,-3.25,-0.36
187,-46.65,-62.05,-6.53,-60.67,-6.69,-5.73,-3.33,-0.35,-3.25,-0.36
188,-47.22,-62.38,-6.57,-60.99,-6.72,-5.73,-3.33,-0.35,-3.25,-0.36
189,-47.80,-62.71,-6.60,-61.32,-6.76,-5.73,-3.33,-0.35,-3.25,-0.36
190,-48.37,-63.05,-6.64,-61.64,-6.80,-5.73,-3.33,-0.35,-3.25,-0.36
191,-48.94,-63.38,-6.67,-61.97,-6.83,-5.73,-3.33,-0.35,-3.25,-0.36
192,-49.52,-63.71,-6.71,-62.29,-6.87,-5.73,-3.33,-0.35,-3.25,-0.36
193,-50.09,-64.04,-6.74,-62.62,-6.90,-5.73,-3.33,-0.35,-3.25,-0.36
194,-50.66,-64.38,-6.78,-62.94,-6.94,-5.73,-3.33,-0.35,-3.25,-0.36
195,-51.24,-64.71,-6.81,-63.27,-6.98,-5.73,-3.33,-0.35,-3.25,-0.36
196,-51.81,-65.04,-6.85,-63.59,-7.01,-5.73,-3.33,-0.35,-3.25,-0.36
197,-52.38,-65.37,-6.88,-63.92,-7.05,-5.73,-3.33,-0.35,-3.25,-0.36
198,-52.95,-65.71,-6.92,-64.24,-7.08,-5.73,-3.33,-0.35,-3.25,-0.36
199,-53.53,-66.04,-6.95,-64.57,-7.12,-5.73,-3.33,-0.35,-3.25,-0.36
200,-54.10,-66.37,-6.99,-64.89,-7.16,-5.73,-3.33,-0.35,-3.25,-0.36
201,-54.67,-66.70,-7.02,-65.22,-7.19,-5.73,-3.33,-0.35,-3.25,-0.36
202,-55.25,-67.04,-7.06,-65.55,-7.23,-5.73,-3.33,-0.35,-3.25,-0.36
203,-55.82,-67.37,-7.09,-65.87,-7.26,-5.73,-3.33,-0.35,-3.25,-0.36
204,-56.39,-67.70,-7.13,-66.20,-7.30,-5.73,-3.33,-0.35,-3.25,-0.36
205,-56.96,-68.04,-7.16,-66.52,-7.33,-5.73,-3.33,-0.35,-3.25,-0.36
206,-57.54,-68.37,-7.20,-66.85,-7.37,-5.73,-3.33,-0.35,-3.25,-0.36
207,-58.11,-68.70,-7.23,-67.17,-7.41,-5.73,-3.33,-0.35,-3.25,-0.36
208,-58.68,-69.03,-7.27,-67.50,-7.44,-5.73,-3.33,-0.35,-3.25,-0.36
209,-59.26,-69.37,-7.30,-67.82,-7.48,-5.73,-3.33,-0.35,-3.25,-0.36
210,-59.83,-69.70,-7.34,-68.15,-7.51,-5.73,-3.33,-0.35,-3.25,-0.36
211,-60.40,-70.03,-7.37,-68.47,-7.55,-5.73,-3.33,-0.35,-3.25,-0.36
212,-60.98,-70.36,-7.41,-68.80,-7.59,-5.73,-3.33,-0.35,-3.25,-0.36
213,-61.55,-70.70,-7.44,-69.12,-7.62,-5.73,-3.33,-0.35,-3.25,-0.36
214,-62.12,-71.03,-7.48,-69.45,-7.66,-5.73,-3.33,-0.35,-3.25,-0.36
215,-62.69,-71.36,-7.51,-69.77,-7.69,-5.73,-3.33,-0.35,-3.25,-0.36
216,-63.27,-71.70,-7.55,-70.10,-7.73,-5.73,-3.33,-0.35,-3.25,-0.36
217,-63.84,-72.03,-7.58,-70.42,-7.77,-5.73,-3.33,-0.35,-3.25,-0.36
218,-64.15,-72.21,-7.60,-70.60,-7.78,-0.20,-0.12,-0.01,-0.12,-0.01
219,-64.15,-72.21,-7.60,-70.60,-7.78,0.00,0.00,0.00,0.00,0.00
