Index,J1,J2,J3,J4,J5,V1,V2,V3,V4,V5
49,44.14,6.32,-10.64,7.79,-6.41,5.73,1.30,-2.19,1.61,-1.32
50,44.71,6.45,-10.86,7.95,-6.54,5.73,1.30,-2.19,1.61,-1.32
51,45.28,6.58,-11.08,8.12,-6.68,5.73,1.30,-2.19,1.61,-1.32
52,45.86,6.71,-11.30,8.28,-6.81,5.73,1.30,-2.19,1.61,-1.32
53,46.43,6.84,-11.52,8.44,-6.94,5.73,1.30,-2.19,1.61,-1.32
54,47.00,6.97,-11.74,8.60,-7.07,5.73,1.30,-2.19,1.61,-1.32
55,47.57,7.10,-11.96,8.76,-7.20,5.73,1.30,-2.19,1.61,-1.32
56,48.15,7.24,-12.18,8.92,-7.34,5.73,1.30,-2.19,1.61,-1.32
57,48.72,7.37,-12.40,9.08,-7.47,5.73,1.30,-2.19,1.61,-1.32
58,49.29,7.50,-12.62,9.24,-7.60,5.73,1.30,-2.19,1.61,-1.32
59,49.87,7.63,-12.84,9.40,-7.73,5.73,1.30,-2.19,1.61,-1.32
60,50.44,7.76,-13.05,9.56,-7.87,5.73,1.30,-2.19,1.61,-1.32
61,51.01,7.89,-13.27,9.72,-8.00,5.73,1.30,-2.19,1.61,-1.32
62,51.58,8.02,-13.49,9.88,-8.13,5.73,1.30,-2.19,1.61,-1.32
63,52.16,8.15,-13.71,10.04,-8.26,5.73,1.30,-2.19,1.61,-1.32
64,52.73,8.28,-13.93,10.20,-8.39,5.73,1.30,-2.19,1.61,-1.32
65,53.30,8.41,-14.15,10.37,-8.53,5.73,1.30,-2.19,1.61,-1.32
66,53.88,8.54,-14.37,10.53,-8.66,5.73,1.30,-2.19,1.61,-1.32
67,54.45,8.67,-14.59,10.69,-8.79,5.73,1.30,-2.19,1.61,-1.32
68,55.02,8.80,-14.81,10.85,-8.92,5.73,1.30,-2.19,1.61,-1.32
69,55.60,8.93,-15.03,11.01,-9.06,5.73,1.30,-2.19,1.61,-1.32
70,56.17,9.06,-15.25,11.17,-9.19,5.73,1.30,-2.19,1.61,-1.32
71,56.74,9.19,-15.47,11.33,-9.32,5.73,1.30,-2.19,1.61,-1.32
72,57.31,9.32,-15.69,11.49,-9.45,5.73,1.30,-2.19,1.61,-1.32
73,57.89,9.45,-15.91,11.65,-9.58,5.73,1.30,-2.19,1.61,-1.32
74,58.46,9.58,-16.13,11.81,-9.72,5.73,1.30,-2.19,1.61,-1.32
75,59.03,9.71,-16.35,11.97,-9.85,5.73,1.30,-2.19,1.61,-1.32
76,59.61,9.84,-16.57,12.13,-9.98,5.73,1.30,-2.19,1.61,-1.32
77,60.18,9.97,-16.78,12.29,-10.11,5.73,1.30,-2.19,1.61,-1.32
78,60.75,10.10,-17.00,12.45,-10.24,5.73,1.30,-2.19,1.61,-1.32
79,61.33,10.23,-17.22,12.62,-10.38,5.73,1.30,-2.19,1.61,-1.32
80,61.90,10.36,-17.44,12.78,-10.51,5.73,1.30,-2.19,1.61,-1.32
81,62.47,10.49,-17.66,12.94,-10.64,5.73,1.30,-2.19,1.61,-1.32
82,63.04,10.62,-17.88,13.10,-10.77,5.73,1.30,-2.19,1.61,-1.32
83,63.62,10.76,-18.10,13.26,-10.91,5.73,1.30,-2.19,1.61,-1.32
84,64.19,10.89,-18.32,13.42,-11.04,5.73,1.30,-2.19,1.61,-1.32
85,64.76,11.02,-18.54,13.58,-11.17,5.73,1.30,-2.19,1.61,-1.32
86,65.34,11.15,-18.76,13.74,-11.30,5.73,1.30,-2.19,1.61,-1.32
87,65.91,11.28,-18.98,13.90,-11.43,5.73,1.30,-2.19,1.61,-1.32
88,66.48,11.41,-19.20,14.06,-11.57,5.73,1.30,-2.19,1.61,-1.32
89,67.05,11.54,-19.42,14.22,-11.70,5.73,1.30,-2.19,1.61,-1.32
90,67.63,11.67,-19.64,14.38,-11.83,5.73,1.30,-2.19,1.61,-1.32
91,68.20,11.80,-19.86,14.54,-11.96,5.73,1.30,-2.19,1.61,-1.32
92,68.77,11.93,-20.08,14.70,-12.10,5.73,1.30,-2.19,1.61,-1.32
93,69.35,12.06,-20.30,14.86,-12.23,5.73,1.30,-2.19,1.61,-1.32
94,69.92,12.19,-20.51,15.03,-12.36,5.73,1.30,-2.19,1.61,-1.32
95,70.49,12.32,-20.73,15.19,-12.49,5.73,1.30,-2.19,1.61,-1.32
96,71.07,12.45,-20.95,15.35,-12.62,5.73,1.30,-2.19,1.61,-1.32
97,71.64,12.58,-21.17,15.51,-12.76,5.73,1.30,-2.19,1.61,-1.32
98,72.21,12.71,-21.39,15.67,-12.89,5.73,1.30,-2.19,1.61,-1.32
99,72.78,12.84,-21.61,15.83,-13.02,5.73,1.30,-2.19,1.61,-1.32
100,73.36,12.97,-21.83,15.99,-13.15,5.73,1.30,-2.19,1.61,-1.32
101,73.93,13.10,-22.05,16.15,-13.29,5.73,1.30,-2.19,1.61,-1.32
102,74.50,13.23,-22.27,16.31,-13.42,5.73,1.30,-2.19,1.61,-1.32
103,75.08,13.36,-22.49,16.47,-13.55,5.73,1.30,-2.19,1.61,-1.32
104,75.65,13.49,-22.71,16.63,-13.68,5.73,1.30,-2.19,1.61,-1.32
105,76.22,13.62,-22.93,16.79,-13.81,5.73,1.30,-2.19,1.61,-1.32
106,76.80,13.75,-23.15,16.95,-13.95,5.73,1.30,-2.19,1.61,-1.32
107,77.37,13.88,-23.37,17.11,-14.08,5.73,1.30,-2.19,1.61,-1.32
108,77.94,14.01,-23.59,17.28,-14.21,5.73,1.30,-2.19,1.61,-1.32
109,78.51,14.14,-23.81,17.44,-14.34,5.73,1.30,-2.19,1.61,-1.32
110,79.09,14.27,-24.02,17.60,-14.48,5.73,1.30,-2.19,1.61,-1.32
111,79.66,14.41,-24.24,17.76,-14.61,5.73,1.30,-2.19,1.61,-1.32
112,80.23,14.54,-24.46,17.92,-14.74,5.73,1.30,-2.19,1.61,-1.32
113,80.81,14.67,-24.68,18.08,-14.87,5.73,1.30,-2.19,1.61,-1.32
114,81.38,14.80,-24.90,18.24,-15.00,5.73,1.30,-2.19,1.61,-1.32
115,81.95,14.93,-25.12,18.40,-15.14,5.73,1.30,-2.19,1.61,-1.32
116,82.52,15.06,-25.34,18.56,-15.27,5.73,1.30,-2.19,1.61,-1.32
117,83.10,15.19,-25.56,18.72,-15.40,5.73,1.30,-2.19,1.61,-1.32
118,83.67,15.32,-25.78,18.88,-15.53,5.73,1.30,-2.19,1.61,-1.32
119,84.24,15.45,-26.00,19.04,-15.66,5.73,1.30,-2.19,1.61,-1.32
120,84.82,15.58,-26.22,19.20,-15.80,5.73,1.30,-2.19,1.61,-1.32
121,85.39,15.71,-26.44,19.36,-15.93,5.73,1.30,-2.19,1.61,-1.32
122,85.96,15.84,-26.66,19.53,-16.06,5.73,1.30,-2.19,1.61,-1.32
123,86.54,15.97,-26.88,19.69,-16.19,5.73,1.30,-2.19,1.61,-1.32
124,87.11,16.10,-27.10,19.85,-16.33,5.73,1.30,-2.19,1.61,-1.32
125,87.68,16.23,-27.32,20.01,-16.46,5.73,1.30,-2.19,1.61,-1.32
126,88.25,16.36,-27.54,20.17,-16.59,5.73,1.30,-2.19,1.61,-1.32
127,88.83,16.49,-27.75,20.33,-16.72,5.73,1.30,-2.19,1.61,-1.32
128,89.40,16.62,-27.97,20.49,-16.85,5.73,1.30,-2.19,1.61,-1.32
129,89.97,16.75,-28.19,20.65,-16.99,5.73,1.30,-2.19,1.61,-1.32
130,90.55,16.88,-28.41,20.81,-17.12,5.73,1.30,-2.19,1.61,-1.32
131,91.12,17.01,-28.63,20.97,-17.25,5.73,1.30,-2.19,1.61,-1.32
132,91.69,17.14,-28.85,21.13,-17.38,5.73,1.30,-2.19,1.61,-1.32
133,92.26,17.27,-29.07,21.29,-17.52,5.73,1.30,-2.19,1.61,-1.32
134,92.84,17.40,-29.29,21.45,-17.65,5.73,1.30,-2.19,1.61,-1.32
135,93.41,17.53,-29.51,21.61,-17.78,5.73,1.30,-2.19,1.61,-1.32
136,93.98,17.66,-29.73,21.78,-17.91,5.73,1.30,-2.19,1.61,-1.32
137,94.56,17.79,-29.95,21.94,-18.04,5.73,1.30,-2.19,1.61,-1.32
138,95.13,17.93,-30.17,22.10,-18.18,5.73,1.30,-2.19,1.61,-1.32
139,95.70,18.06,-30.39,22.26,-18.31,5.73,1.30,-2.19,1.61,-1.32
140,96.28,18.19,-30.61,22.42,-18.44,5.73,1.30,-2.19,1.61,-1.32
141,96.85,18.32,-30.83,22.58,-18.57,5.73,1.30,-2.19,1.61,-1.32
142,97.42,18.45,-31.05,22.74,-18.71,5.73,1.30,-2.19,1.61,-1.32
143,97.99,18.58,-31.27,22.90,-18.84,5.73,1.30,-2.19,1.61,-1.32
144,98.57,18.71,-31.48,23.06,-18.97,5.73,1.30,-2.19,1.61,-1.32
145,99.14,18.84,-31.70,23.22,-19.10,5.73,1.30,-2.19,1.61,-1.32
146,99.71,18.97,-31.92,23.38,-19.23,5.73,1.30,-2.19,1.61,-1.32
147,100.29,19.10,-32.14,23.54,-19.37,5.73,1.30,-2.19,1.61,-1.32
148,100.86,19.23,-32.36,23.70,-19.50,5.73,1.30,-2.19,1.61,-1.32
149,101.43,19.36,-32.58,23.86,-19.63,5.73,1.30,-2.19,1.61,-1.32
150,102.01,19.49,-32.80,24.02,-19.76,5.73,1.30,-2.19,1.61,-1.32
151,102.58,19.62,-33.02,24.19,-19.89,5.73,1.30,-2.19,1.61,-1.32
152,103.15,19.75,-33.24,24.35,-20.03,5.73,1.30,-2.19,1.61,-1.32
153,103.72,19.88,-33.46,24.51,-20.16,5.73,1.30,-2.19,1.61,-1.32
154,104.30,20.01,-33.68,24.67,-20.29,5.73,1.30,-2.19,1.61,-1.32
155,104.87,20.14,-33.90,24.83,-20.42,5.73,1.30,-2.19,1.61,-1.32
156,105.44,20.27,-34.12,24.99,-20.56,5.73,1.30,-2.19,1.61,-1.32
157,106.02,20.40,-34.34,25.15,-20.69,5.73,1.30,-2.19,1.61,-1.32
158,106.59,20.53,-34.56,25.31,-20.82,5.73,1.30,-2.19,1.61,-1.32
159,107.16,20.66,-34.78,25.47,-20.95,5.73,1.30,-2.19,1.61,-1.32
160,107.73,20.79,-35.00,25.63,-21.08,5.73,1.30,-2.19,1.61,-1.32
161,108.31,20.92,-35.21,25.79,-21.22,5.73,1.30,-2.19,1.61,-1.32
162,108.88,21.05,-35.43,25.95,-21.35,5.73,1.30,-2.19,1.61,-1.32
163,109.45,21.18,-35.65,26.11,-21.48,5.73,1.30,-2.19,1.61,-1.32
164,110.03,21.31,-35.87,26.27,-21.61,5.73,1.30,-2.19,1.61,-1.32
165,110.60,21.45,-36.09,26.44,-21.75,5.73,1.30,-2.19,1.61,-1.32
166,111.17,21.58,-36.31,26.60,-21.88,5.73,1.30,-2.19,1.61,-1.32
167,111.75,21.71,-36.53,26.76,-22.01,5.73,1.30,-2.19,1.61,-1.32
168,112.32,21.84,-36.75,26.92,-22.14,5.73,1.30,-2.19,1.61,-1.32
169,112.89,21.97,-36.97,27.08,-22.27,5.73,1.30,-2.19,1.61,-1.32
170,113.46,22.10,-37.19,27.24,-22.41,5.73,1.30,-2.19,1.61,-1.32
171,114.04,22.23,-37.41,27.40,-22.54,5.73,1.30,-2.19,1.61,-1.32
172,114.61,22.36,-37.63,27.56,-22.67,5.73,1.30,-2.19,1.61,-1.32
173,115.18,22.49,-37.85,27.72,-22.80,5.73,1.30,-2.19,1.61,-1.32
174,115.76,22.62,-38.07,27.88,-22.94,5.73,1.30,-2.19,1.61,-1.32
175,116.33,22.75,-38.29,28.04,-23.07,5.73,1.30,-2.19,1.61,-1.32
176,116.90,22.88,-38.51,28.20,-23.20,5.73,1.30,-2.19,1.61,-1.32
177,117.48,23.01,-38.73,28.36,-23.33,5.73,1.30,-2.19,1.61,-1.32
178,118.05,23.14,-38.94,28.52,-23.46,5.73,1.30,-2.19,1.61,-1.32
179,118.62,23.27,-39.16,28.69,-23.60,5.73,1.30,-2.19,1.61,-1.32
180,119.19,23.40,-39.38,28.85,-23.73,5.73,1.30,-2.19,1.61,-1.32
181,119.77,23.53,-39.60,29.01,-23.86,5.73,1.30,-2.19,1.61,-1.32
182,120.34,23.66,-39.82,29.17,-23.99,5.73,1.30,-2.19,1.61,-1.32
183,120.91,23.79,-40.04,29.33,-24.13,5.73,1.30,-2.19,1.61,-1.32
184,121.49,23.92,-40.26,29.49,-24.26,5.73,1.30,-2.19,1.61,-1.32
185,122.06,24.05,-40.48,29.65,-24.39,5.73,1.30,-2.19,1.61,-1.32
186,122.63,24.18,-40.70,29.81,-24.52,5.73,1.30,-2.19,1.61,-1.32
187,123.20,24.31,-40.92,29.97,-24.65,5.73,1.30,-2.19,1.61,-1.32
188,123.78,24.44,-41.14,30.13,-24.79,5.73,1.30,-2.19,1.61,-1.32
189,124.35,24.57,-41.36,30.29,-24.92,5.73,1.30,-2.19,1.61,-1.32
190,124.92,24.70,-41.58,30.45,-25.05,5.73,1.30,-2.19,1.61,-1.32
191,125.50,24.83,-41.80,30.61,-25.18,5.73,1.30,-2.19,1.61,-1.32
192,126.07,24.96,-42.02,30.77,-25.31,5.73,1.30,-2.19,1.61,-1.32
193,126.64,25.10,-42.24,30.94,-25.45,5.73,1.30,-2.19,1.61,-1.32
194,127.22,25.23,-42.45,31.10,-25.58,5.73,1.30,-2.19,1.61,-1.32
195,127.79,25.36,-42.67,31.26,-25.71,5.73,1.30,-2.19,1.61,-1.32
196,128.36,25.49,-42.89,31.42,-25.84,5.73,1.30,-2.19,1.61,-1.32
197,128.93,25.62,-43.11,31.58,-25.98,5.73,1.30,-2.19,1.61,-1.32
198,129.51,25.75,-43.33,31.74,-26.11,5.73,1.30,-2.19,1.61,-1.32
199,130.08,25.88,-43.55,31.90,-26.24,5.73,1.30,-2.19,1.61,-1.32
200,130.65,26.01,-43.77,32.06,-26.37,5.73,1.30,-2.19,1.61,-1.32
201,131.23,26.14,-43.99,32.22,-26.50,5.73,1.30,-2.19,1.61,-1.32
202,131.80,26.27,-44.21,32.38,-26.64,5.73,1.30,-2.19,1.61,-1.32
203,132.37,26.40,-44.43,32.54,-26.77,5.73,1.30,-2.19,1.61,-1.32
204,132.94,26.53,-44.65,32.70,-26.90,5.73,1.30,-2.19,1.61,-1.32
205,133.52,26.66,-44.87,32.86,-27.03,5.73,1.30,-2.19,1.61,-1.32
206,134.09,26.79,-45.09,33.02,-27.17,5.73,1.30,-2.19,1.61,-1.32
207,134.66,26.92,-45.31,33.18,-27.30,5.73,1.30,-2.19,1.61,-1.32
208,135.24,27.05,-45.53,33.35,-27.43,5.73,1.30,-2.19,1.61,-1.32
209,135.81,27.18,-45.75,33.51,-27.56,5.73,1.30,-2.19,1.61,-1.32
210,136.38,27.31,-45.97,33.67,-27.69,5.73,1.30,-2.19,1.61,-1.32
211,136.96,27.44,-46.18,33.83,-27.83,5.73,1.30,-2.19,1.61,-1.32
212,137.53,27.57,-46.40,33.99,-27.96,5.73,1.30,-2.19,1.61,-1.32
213,138.10,27.70,-46.62,34.15,-28.09,5.73,1.30,-2.19,1.61,-1.32
214,138.67,27.83,-46.84,34.31,-28.22,5.73,1.30,-2.19,1.61,-1.32
215,139.25,27.96,-47.06,34.47,-28.36,5.73,1.30,-2.19,1.61,-1.32
216,139.82,28.09,-47.28,34.63,-28.49,5.73,1.30,-2.19,1.61,-1.32
217,140.39,28.22,-47.50,34.79,-28.62,5.73,1.30,-2.19,1.61,-1.32
218,140.97,28.35,-47.72,34.95,-28.75,5.73,1.30,-2.19,1.61,-1.32
219,141.54,28.48,-47.94,35.11,-28.88,5.73,1.30,-2.19,1.61,-1.32
220,142.11,28.62,-48.16,35.27,-29.02,5.73,1.30,-2.19,1.61,-1.32
221,142.69,28.75,-48.38,35.43,-29.15,5.73,1.30,-2.19,1.61,-1.32
222,143.26,28.88,-48.60,35.60,-29.28,5.73,1.30,-2.19,1.61,-1.32
223,143.83,29.01,-48.82,35.76,-29.41,5.73,1.30,-2.19,1.61,-1.32
224,144.40,29.14,-49.04,35.92,-29.54,5.73,1.30,-2.19,1.61,-1.32
225,144.98,29.27,-49.26,36.08,-29.68,5.73,1.30,-2.19,1.61,-1.32
226,145.55,29.40,-49.48,36.24,-29.81,5.73,1.30,-2.19,1.61,-1.32
227,146.12,29.53,-49.70,36.40,-29.94,5.73,1.30,-2.19,1.61,-1.32
228,146.70,29.66,-49.91,36.56,-30.07,5.73,1.30,-2.19,1.61,-1.32
229,147.27,29.79,-50.13,36.72,-30.21,5.73,1.30,-2.19,1.61,-1.32
230,147.84,29.92,-50.35,36.88,-30.34,5.73,1.30,-2.19,1.61,-1.32
231,148.41,30.05,-50.57,37.04,-30.47,5.73,1.30,-2.19,1.61,-1.32
232,148.99,30.18,-50.79,37.20,-30.60,5.73,1.30,-2.19,1.61,-1.32
233,149.56,30.31,-51.01,37.36,-30.73,5.73,1.30,-2.19,1.61,-1.32
234,150.13,30.44,-51.23,37.52,-30.87,5.73,1.30,-2.19,1.61,-1.32
235,150.71,30.57,-51.45,37.68,-31.00,5.73,1.30,-2.19,1.61,-1.32
236,151.28,30.70,-51.67,37.85,-31.13,5.73,1.30,-2.19,1.61,-1.32
237,151.85,30.83,-51.89,38.01,-31.26,5.73,1.30,-2.19,1.61,-1.32
238,152.43,30.96,-52.11,38.17,-31.40,5.73,1.30,-2.19,1.61,-1.32
239,153.00,31.09,-52.33,38.33,-31.53,5.73,1.30,-2.19,1.61,-1.32
240,153.57,31.22,-52.55,38.49,-31.66,5.73,1.30,-2.19,1.61,-1.32
241,154.14,31.35,-52.77,38.65,-31.79,5.73,1.30,-2.19,1.61,-1.32
242,154.72,31.48,-52.99,38.81,-31.92,5.73,1.30,-2.19,1.61,-1.32
243,155.12,31.57,-53.14,38.92,-32.02,1.25,0.28,-0.48,0.35,-0.29
244,155.13,31.58,-53.14,38.92,-32.02,-0.00,-0.00,0.00,-0.00,0.00
