Index, Pos_J1, Pos_J2, Pos_J3, Pos_J4, Pos_J5, Vel_J1, Vel_J2, Vel_J3, Vel_J4, Vel_J5
143, -167.49, -77.71, 45.21, -3.36, -18.82, -5.73, -5.63, 3.28, -0.24, -1.36
144, -168.06, -78.28, 45.53, -3.39, -18.96, -5.73, -5.63, 3.28, -0.24, -1.36
145, -168.63, -78.84, 45.86, -3.41, -19.09, -5.73, -5.63, 3.28, -0.24, -1.36
146, -169.21, -79.40, 46.19, -3.44, -19.23, -5.73, -5.63, 3.28, -0.24, -1.36
147, -169.78, -79.97, 46.52, -3.46, -19.37, -5.73, -5.63, 3.28, -0.24, -1.36
148, -170.35, -80.53, 46.84, -3.49, -19.50, -5.73, -5.63, 3.28, -0.24, -1.36
149, -170.92, -81.09, 47.17, -3.51, -19.64, -5.73, -5.63, 3.28, -0.24, -1.36
150, -171.50, -81.66, 47.50, -3.53, -19.77, -5.73, -5.63, 3.28, -0.24, -1.36
151, -172.07, -82.22, 47.83, -3.56, -19.91, -5.67, -5.58, 3.24, -0.24, -1.35
152, -172.61, -82.75, 48.14, -3.58, -20.04, -5.10, -5.01, 2.92, -0.22, -1.21
153, -173.09, -83.22, 48.41, -3.60, -20.15, -4.53, -4.45, 2.59, -0.19, -1.08
154, -173.51, -83.64, 48.65, -3.62, -20.25, -3.95, -3.89, 2.26, -0.17, -0.94
155, -173.88, -84.00, 48.86, -3.64, -20.34, -3.38, -3.32, 1.93, -0.14, -0.80
156, -174.19, -84.30, 49.04, -3.65, -20.42, -2.81, -2.76, 1.61, -0.12, -0.67
157, -174.44, -84.55, 49.18, -3.66, -20.48, -2.23, -2.20, 1.28, -0.10, -0.53
158, -174.64, -84.74, 49.30, -3.67, -20.52, -1.66, -1.63, 0.95, -0.07, -0.40
159, -174.77, -84.88, 49.37, -3.67, -20.55, -1.09, -1.07, 0.62, -0.05, -0.26
160, -174.85, -84.96, 49.42, -3.68, -20.57, -0.52, -0.51, 0.30, -0.02, -0.12
161, -174.88, -84.98, 49.43, -3.68, -20.58, 0.00, 0.00, -0.00, 0.00, 0.00
