Index,J1,J2,J3,J4,J5,V1,V2,V3,V4,V5
21,38.52,11.75,8.32,-8.68,-6.08,-1.74,5.73,4.06,-4.23,-2.96
22,38.35,12.32,8.73,-9.10,-6.37,-1.74,5.73,4.06,-4.23,-2.96
23,38.18,12.89,9.14,-9.52,-6.67,-1.74,5.73,4.06,-4.23,-2.96
24,38.00,13.46,9.54,-9.95,-6.97,-1.74,5.73,4.06,-4.23,-2.96
25,37.83,14.04,9.95,-10.37,-7.26,-1.74,5.73,4.06,-4.23,-2.96
26,37.65,14.61,10.35,-10.79,-7.56,-1.74,5.73,4.06,-4.23,-2.96
27,37.48,15.18,10.76,-11.22,-7.86,-1.74,5.73,4.06,-4.23,-2.96
28,37.30,15.76,11.17,-11.64,-8.15,-1.74,5.73,4.06,-4.23,-2.96
29,37.13,16.33,11.57,-12.06,-8.45,-1.74,5.73,4.06,-4.23,-2.96
30,36.96,16.90,11.98,-12.49,-8.75,-1.74,5.73,4.06,-4.23,-2.96
31,36.78,17.48,12.39,-12.91,-9.04,-1.74,5.73,4.06,-4.23,-2.96
32,36.61,18.05,12.79,-13.33,-9.34,-1.74,5.73,4.06,-4.23,-2.96
33,36.43,18.62,13.20,-13.76,-9.64,-1.74,5.73,4.06,-4.23,-2.96
34,36.26,19.19,13.60,-14.18,-9.93,-1.74,5.73,4.06,-4.23,-2.96
35,36.08,19.77,14.01,-14.60,-10.23,-1.74,5.73,4.06,-4.23,-2.96
36,35.91,20.34,14.42,-15.03,-10.53,-1.74,5.73,4.06,-4.23,-2.96
37,35.73,20.91,14.82,-15.45,-10.82,-1.74,5.73,4.06,-4.23,-2.96
38,35.56,21.49,15.23,-15.87,-11.12,-1.74,5.73,4.06,-4.23,-2.96
39,35.39,22.06,15.63,-16.30,-11.42,-1.74,5.73,4.06,-4.23,-2.96
40,35.21,22.63,16.04,-16.72,-11.71,-1.74,5.73,4.06,-4.23,-2.96
41,35.04,23.20,16.45,-17.14,-12.01,-1.74,5.73,4.06,-4.23,-2.96
42,34.86,23.78,16.85,-17.57,-12.30,-1.74,5.73,4.06,-4.23,-2.96
43,34.69,24.35,17.26,-17.99,-12.60,-1.74,5.73,4.06,-4.23,-2.96
44,34.51,24.92,17.66,-18.41,-12.90,-1.74,5.73,4.06,-4.23,-2.96
45,34.34,25.50,18.07,-18.84,-13.19,-1.74,5.73,4.06,-4.23,-2.96
46,34.16,26.07,18.48,-19.26,-13.49,-1.74,5.73,4.06,-4.23,-2.96
47,33.99,26.64,18.88,-19.68,-13.79,-1.74,5.73,4.06,-4.23,-2.96
48,33.82,27.22,19.29,-20.11,-14.08,-1.74,5.73,4.06,-4.23,-2.96
49,33.64,27.79,19.69,-20.53,-14.38,-1.74,5.73,4.06,-4.23,-2.96
50,33.47,28.36,20.10,-20.95,-14.68,-1.74,5.73,4.06,-4.23,-2.96
51,33.29,28.93,20.51,-21.37,-14.97,-1.74,5.73,4.06,-4.23,-2.96
52,33.12,29.51,20.91,-21.80,-15.27,-1.74,5.73,4.06,-4.23,-2.96
53,32.94,30.08,21.32,-22.22,-15.57,-1.74,5.73,4.06,-4.23,-2.96
54,32.77,30.65,21.72,-22.64,-15.86,-1.74,5.73,4.06,-4.23,-2.96
55,32.60,31.23,22.13,-23.07,-16.16,-1.74,5.73,4.06,-4.23,-2.96
56,32.42,31.80,22.54,-23.49,-16.46,-1.74,5.73,4.06,-4.23,-2.96
57,32.25,32.37,22.94,-23.91,-16.75,-1.74,5.73,4.06,-4.23,-2.96
58,32.07,32.95,23.35,-24.34,-17.05,-1.74,5.73,4.06,-4.23,-2.96
59,31.90,33.52,23.76,-24.76,-17.34,-1.74,5.73,4.06,-4.23,-2.96
60,31.72,34.09,24.16,-25.18,-17.64,-1.74,5.73,4.06,-4.23,-2.96
61,31.55,34.66,24.57,-25.61,-17.94,-1.74,5.73,4.06,-4.23,-2.96
62,31.37,35.24,24.97,-26.03,-18.23,-1.74,5.73,4.06,-4.23,-2.96
63,31.20,35.81,25.38,-26.45,-18.53,-1.74,5.73,4.06,-4.23,-2.96
64,31.03,36.38,25.79,-26.88,-18.83,-1.74,5.73,4.06,-4.23,-2.96
65,30.85,36.96,26.19,-27.30,-19.12,-1.74,5.73,4.06,-4.23,-2.96
66,30.68,37.53,26.60,-27.72,-19.42,-1.74,5.73,4.06,-4.23,-2.96
67,30.50,38.10,27.00,-28.15,-19.72,-1.74,5.73,4.06,-4.23,-2.96
68,30.33,38.67,27.41,-28.57,-20.01,-1.74,5.73,4.06,-4.23,-2.96
69,30.15,39.25,27.82,-28.99,-20.31,-1.74,5.73,4.06,-4.23,-2.96
70,29.98,39.82,28.22,-29.42,-20.61,-1.74,5.73,4.06,-4.23,-2.96
71,29.80,40.39,28.63,-29.84,-20.90,-1.74,5.73,4.06,-4.23,-2.96
72,29.63,40.97,29.03,-30.26,-21.20,-1.74,5.73,4.06,-4.23,-2.96
73,29.46,41.54,29.44,-30.69,-21.50,-1.74,5.73,4.06,-4.23,-2.96
74,29.28,42.11,29.85,-31.11,-21.79,-1.74,5.73,4.06,-4.23,-2.96
75,29.11,42.69,30.25,-31.53,-22.09,-1.74,5.73,4.06,-4.23,-2.96
76,28.93,43.26,30.66,-31.96,-22.39,-1.74,5.73,4.06,-4.23,-2.96
77,28.76,43.83,31.06,-32.38,-22.68,-1.74,5.73,4.06,-4.23,-2.96
78,28.58,44.40,31.47,-32.80,-22.98,-1.74,5.73,4.06,-4.23,-2.96
79,28.41,44.98,31.88,-33.23,-23.27,-1.74,5.73,4.06,-4.23,-2.96
80,28.24,45.55,32.28,-33.65,-23.57,-1.74,5.73,4.06,-4.23,-2.96
81,28.06,46.12,32.69,-34.07,-23.87,-1.74,5.73,4.06,-4.23,-2.96
82,27.89,46.70,33.09,-34.50,-24.16,-1.74,5.73,4.06,-4.23,-2.96
83,27.71,47.27,33.50,-34.92,-24.46,-1.74,5.73,4.06,-4.23,-2.96
84,27.54,47.84,33.91,-35.34,-24.76,-1.74,5.73,4.06,-4.23,-2.96
85,27.36,48.41,34.31,-35.77,-25.05,-1.74,5.73,4.06,-4.23,-2.96
86,27.19,48.99,34.72,-36.19,-25.35,-1.74,5.73,4.06,-4.23,-2.96
87,27.01,49.56,35.13,-36.61,-25.65,-1.74,5.73,4.06,-4.23,-2.96
88,26.84,50.13,35.53,-37.04,-25.94,-1.74,5.73,4.06,-4.23,-2.96
89,26.67,50.71,35.94,-37.46,-26.24,-1.74,5.73,4.06,-4.23,-2.96
90,26.49,51.28,36.34,-37.88,-26.54,-1.74,5.73,4.06,-4.23,-2.96
91,26.32,51.85,36.75,-38.31,-26.83,-1.74,5.73,4.06,-4.23,-2.96
92,26.14,52.43,37.16,-38.73,-27.13,-1.74,5.73,4.06,-4.23,-2.96
93,25.97,53.00,37.56,-39.15,-27.43,-1.74,5.73,4.06,-4.23,-2.96
94,25.79,53.57,37.97,-39.58,-27.72,-1.74,5.73,4.06,-4.23,-2.96
95,25.62,54.14,38.37,-40.00,-28.02,-1.74,5.73,4.06,-4.23,-2.96
96,25.44,54.72,38.78,-40.42,-28.32,-1.74,5.73,4.06,-4.23,-2.96
97,25.27,55.29,39.19,-40.85,-28.61,-1.74,5.73,4.06,-4.23,-2.96
98,25.10,55.86,39.59,-41.27,-28.91,-1.74,5.73,4.06,-4.23,-2.96
99,24.92,56.44,40.00,-41.69,-29.20,-1.74,5.73,4.06,-4.23,-2.96
100,24.75,57.01,40.40,-42.11,-29.50,-1.74,5.73,4.06,-4.23,-2.96
101,24.57,57.58,40.81,-42.54,-29.80,-1.74,5.73,4.06,-4.23,-2.96
102,24.40,58.16,41.22,-42.96,-30.09,-1.74,5.73,4.06,-4.23,-2.96
103,24.22,58.73,41.62,-43.38,-30.39,-1.74,5.73,4.06,-4.23,-2.96
104,24.05,59.30,42.03,-43.81,-30.69,-1.74,5.73,4.06,-4.23,-2.96
105,23.88,59.87,42.43,-44.23,-30.98,-1.74,5.73,4.06,-4.23,-2.96
106,23.70,60.45,42.84,-44.65,-31.28,-1.74,5.73,4.06,-4.23,-2.96
107,23.53,61.02,43.25,-45.08,-31.58,-1.74,5.73,4.06,-4.23,-2.96
108,23.35,61.59,43.65,-45.50,-31.87,-1.74,5.73,4.06,-4.23,-2.96
109,23.18,62.17,44.06,-45.92,-32.17,-1.74,5.73,4.06,-4.23,-2.96
110,23.00,62.74,44.46,-46.35,-32.47,-1.74,5.73,4.06,-4.23,-2.96
111,22.83,63.31,44.87,-46.77,-32.76,-1.74,5.73,4.06,-4.23,-2.96
112,22.65,63.88,45.28,-47.19,-33.06,-1.74,5.73,4.06,-4.23,-2.96
113,22.48,64.46,45.68,-47.62,-33.36,-1.74,5.73,4.06,-4.23,-2.96
114,22.31,65.03,46.09,-48.04,-33.65,-1.74,5.73,4.06,-4.23,-2.96
115,22.13,65.60,46.50,-48.46,-33.95,-1.74,5.73,4.06,-4.23,-2.96
116,21.96,66.18,46.90,-48.89,-34.25,-1.74,5.73,4.06,-4.23,-2.96
117,21.78,66.75,47.31,-49.31,-34.54,-1.74,5.73,4.06,-4.23,-2.96
118,21.61,67.32,47.71,-49.73,-34.84,-1.74,5.73,4.06,-4.23,-2.96
119,21.43,67.90,48.12,-50.16,-35.13,-1.74,5.73,4.06,-4.23,-2.96
120,21.26,68.47,48.53,-50.58,-35.43,-1.74,5.73,4.06,-4.23,-2.96
121,21.08,69.04,48.93,-51.00,-35.73,-1.74,5.73,4.06,-4.23,-2.96
122,20.91,69.61,49.34,-51.43,-36.02,-1.74,5.73,4.06,-4.23,-2.96
123,20.74,70.19,49.74,-51.85,-36.32,-1.74,5.73,4.06,-4.23,-2.96
124,20.56,70.76,50.15,-52.27,-36.62,-1.74,5.73,4.06,-4.23,-2.96
125,20.39,71.33,50.56,-52.70,-36.91,-1.74,5.73,4.06,-4.23,-2.96
126,20.21,71.91,50.96,-53.12,-37.21,-1.74,5.73,4.06,-4.23,-2.96
127,20.04,72.48,51.37,-53.54,-37.51,-1.74,5.73,4.06,-4.23,-2.96
128,19.86,73.05,51.77,-53.97,-37.80,-1.74,5.73,4.06,-4.23,-2.96
129,19.69,73.63,52.18,-54.39,-38.10,-1.74,5.73,4.06,-4.23,-2.96
130,19.52,74.20,52.59,-54.81,-38.40,-1.74,5.73,4.06,-4.23,-2.96
131,19.34,74.77,52.99,-55.24,-38.69,-1.74,5.73,4.06,-4.23,-2.96
132,19.17,75.34,53.40,-55.66,-38.99,-1.74,5.73,4.06,-4.23,-2.96
133,18.99,75.92,53.80,-56.08,-39.29,-1.74,5.73,4.06,-4.23,-2.96
134,18.82,76.49,54.21,-56.51,-39.58,-1.74,5.73,4.06,-4.23,-2.96
135,18.64,77.06,54.62,-56.93,-39.88,-1.74,5.73,4.06,-4.23,-2.96
136,18.47,77.64,55.02,-57.35,-40.17,-1.74,5.73,4.06,-4.23,-2.96
137,18.29,78.21,55.43,-57.78,-40.47,-1.74,5.73,4.06,-4.23,-2.96
138,18.12,78.78,55.83,-58.20,-40.77,-1.74,5.73,4.06,-4.23,-2.96
139,17.95,79.35,56.24,-58.62,-41.06,-1.74,5.73,4.06,-4.23,-2.96
140,17.77,79.93,56.65,-59.05,-41.36,-1.74,5.73,4.06,-4.23,-2.96
141,17.60,80.50,57.05,-59.47,-41.66,-1.74,5.73,4.06,-4.23,-2.96
142,17.42,81.07,57.46,-59.89,-41.95,-1.74,5.73,4.06,-4.23,-2.96
143,17.25,81.65,57.87,-60.32,-42.25,-1.74,5.73,4.06,-4.23,-2.96
144,17.07,82.22,58.27,-60.74,-42.55,-1.74,5.73,4.06,-4.23,-2.96
145,16.90,82.79,58.68,-61.16,-42.84,-1.74,5.73,4.06,-4.23,-2.96
146,16.72,83.37,59.08,-61.59,-43.14,-1.74,5.73,4.06,-4.23,-2.96
147,16.55,83.94,59.49,-62.01,-43.44,-1.74,5.73,4.06,-4.23,-2.96
148,16.38,84.51,59.90,-62.43,-43.73,-1.74,5.73,4.06,-4.23,-2.96
149,16.20,85.08,60.30,-62.86,-44.03,-1.74,5.73,4.06,-4.23,-2.96
150,16.03,85.66,60.71,-63.28,-44.33,-1.74,5.73,4.06,-4.23,-2.96
151,15.92,85.99,60.95,-63.53,-44.50,-0.16,0.53,0.37,-0.39,-0.27
152,15.92,86.00,60.95,-63.53,-44.50,0.00,-0.00,-0.00,0.00,0.00
