Index,J1,J2,J3,J4,J5,V1,V2,V3,V4,V5
47,128.36,25.29,-9.37,9.21,-26.64,-5.34,5.44,-2.01,1.98,-5.73
48,127.83,25.84,-9.57,9.41,-27.22,-5.34,5.44,-2.01,1.98,-5.73
49,127.29,26.38,-9.77,9.61,-27.79,-5.34,5.44,-2.01,1.98,-5.73
50,126.76,26.93,-9.97,9.81,-28.36,-5.34,5.44,-2.01,1.98,-5.73
51,126.22,27.47,-10.17,10.00,-28.93,-5.34,5.44,-2.01,1.98,-5.73
52,125.69,28.01,-10.37,10.20,-29.51,-5.34,5.44,-2.01,1.98,-5.73
53,125.15,28.56,-10.57,10.40,-30.08,-5.34,5.44,-2.01,1.98,-5.73
54,124.62,29.10,-10.78,10.60,-30.65,-5.34,5.44,-2.01,1.98,-5.73
55,124.09,29.65,-10.98,10.80,-31.23,-5.34,5.44,-2.01,1.98,-5.73
56,123.55,30.19,-11.18,11.00,-31.80,-5.34,5.44,-2.01,1.98,-5.73
57,123.02,30.73,-11.38,11.19,-32.37,-5.34,5.44,-2.01,1.98,-5.73
58,122.48,31.28,-11.58,11.39,-32.95,-5.34,5.44,-2.01,1.98,-5.73
59,121.95,31.82,-11.78,11.59,-33.52,-5.34,5.44,-2.01,1.98,-5.73
60,121.42,32.37,-11.98,11.79,-34.09,-5.34,5.44,-2.01,1.98,-5.73
61,120.88,32.91,-12.19,11.99,-34.66,-5.34,5.44,-2.01,1.98,-5.73
62,120.35,33.45,-12.39,12.18,-35.24,-5.34,5.44,-2.01,1.98,-5.73
63,119.81,34.00,-12.59,12.38,-35.81,-5.34,5.44,-2.01,1.98,-5.73
64,119.28,34.54,-12.79,12.58,-36.38,-5.34,5.44,-2.01,1.98,-5.73
65,118.75,35.09,-12.99,12.78,-36.96,-5.34,5.44,-2.01,1.98,-5.73
66,118.21,35.63,-13.19,12.98,-37.53,-5.34,5.44,-2.01,1.98,-5.73
67,117.68,36.17,-13.39,13.17,-38.10,-5.34,5.44,-2.01,1.98,-5.73
68,117.14,36.72,-13.60,13.37,-38.67,-5.34,5.44,-2.01,1.98,-5.73
69,116.61,37.26,-13.80,13.57,-39.25,-5.34,5.44,-2.01,1.98,-5.73
70,116.08,37.81,-14.00,13.77,-39.82,-5.34,5.44,-2.01,1.98,-5.73
71,115.54,38.35,-14.20,13.97,-40.39,-5.34,5.44,-2.01,1.98,-5.73
72,115.01,38.89,-14.40,14.17,-40.97,-5.34,5.44,-2.01,1.98,-5.73
73,114.47,39.44,-14.60,14.36,-41.54,-5.34,5.44,-2.01,1.98,-5.73
74,113.94,39.98,-14.80,14.56,-42.11,-5.34,5.44,-2.01,1.98,-5.73
75,113.41,40.53,-15.01,14.76,-42.69,-5.34,5.44,-2.01,1.98,-5.73
76,112.87,41.07,-15.21,14.96,-43.26,-5.34,5.44,-2.01,1.98,-5.73
77,112.34,41.61,-15.41,15.16,-43.83,-5.34,5.44,-2.01,1.98,-5.73
78,111.80,42.16,-15.61,15.35,-44.40,-5.34,5.44,-2.01,1.98,-5.73
79,111.27,42.70,-15.81,15.55,-44.98,-5.34,5.44,-2.01,1.98,-5.73
80,110.74,43.24,-16.01,15.75,-45.55,-5.34,5.44,-2.01,1.98,-5.73
81,110.20,43.79,-16.21,15.95,-46.12,-5.34,5.44,-2.01,1.98,-5.73
82,109.67,44.33,-16.42,16.15,-46.70,-5.34,5.44,-2.01,1.98,-5.73
83,109.13,44.88,-16.62,16.34,-47.27,-5.34,5.44,-2.01,1.98,-5.73
84,108.60,45.42,-16.82,16.54,-47.84,-5.34,5.44,-2.01,1.98,-5.73
85,108.07,45.96,-17.02,16.74,-48.41,-5.34,5.44,-2.01,1.98,-5.73
86,107.53,46.51,-17.22,16.94,-48.99,-5.34,5.44,-2.01,1.98,-5.73
87,107.00,47.05,-17.42,17.14,-49.56,-5.34,5.44,-2.01,1.98,-5.73
88,106.46,47.60,-17.62,17.33,-50.13,-5.34,5.44,-2.01,1.98,-5.73
89,105.93,48.14,-17.83,17.53,-50.71,-5.34,5.44,-2.01,1.98,-5.73
90,105.39,48.68,-18.03,17.73,-51.28,-5.34,5.44,-2.01,1.98,-5.73
91,104.86,49.23,-18.23,17.93,-51.85,-5.34,5.44,-2.01,1.98,-5.73
92,104.33,49.77,-18.43,18.13,-52.43,-5.34,5.44,-2.01,1.98,-5.73
93,103.79,50.32,-18.63,18.33,-53.00,-5.34,5.44,-2.01,1.98,-5.73
94,103.26,50.86,-18.83,18.52,-53.57,-5.34,5.44,-2.01,1.98,-5.73
95,102.72,51.40,-19.03,18.72,-54.14,-5.34,5.44,-2.01,1.98,-5.73
96,102.19,51.95,-19.24,18.92,-54.72,-5.34,5.44,-2.01,1.98,-5.73
97,101.66,52.49,-19.44,19.12,-55.29,-5.34,5.44,-2.01,1.98,-5.73
98,101.12,53.04,-19.64,19.32,-55.86,-5.34,5.44,-2.01,1.98,-5.73
99,100.59,53.58,-19.84,19.51,-56.44,-5.34,5.44,-2.01,1.98,-5.73
100,100.05,54.12,-20.04,19.71,-57.01,-5.34,5.44,-2.01,1.98,-5.73
101,99.52,54.67,-20.24,19.91,-57.58,-5.34,5.44,-2.01,1.98,-5.73
102,98.99,55.21,-20.44,20.11,-58.16,-5.34,5.44,-2.01,1.98,-5.73
103,98.45,55.76,-20.65,20.31,-58.73,-5.34,5.44,-2.01,1.98,-5.73
104,97.92,56.30,-20.85,20.50,-59.30,-5.34,5.44,-2.01,1.98,-5.73
105,97.38,56.84,-21.05,20.70,-59.87,-5.34,5.44,-2.01,1.98,-5.73
106,96.85,57.39,-21.25,20.90,-60.45,-5.34,5.44,-2.01,1.98,-5.73
107,96.32,57.93,-21.45,21.10,-61.02,-5.34,5.44,-2.01,1.98,-5.73
108,95.78,58.48,-21.65,21.30,-61.59,-5.34,5.44,-2.01,1.98,-5.73
109,95.25,59.02,-21.85,21.50,-62.17,-5.34,5.44,-2.01,1.98,-5.73
110,94.71,59.56,-22.06,21.69,-62.74,-5.34,5.44,-2.01,1.98,-5.73
111,94.18,60.11,-22.26,21.89,-63.31,-5.34,5.44,-2.01,1.98,-5.73
112,93.65,60.65,-22.46,22.09,-63.88,-5.34,5.44,-2.01,1.98,-5.73
113,93.11,61.20,-22.66,22.29,-64.46,-5.34,5.44,-2.01,1.98,-5.73
114,92.58,61.74,-22.86,22.49,-65.03,-5.34,5.44,-2.01,1.98,-5.73
115,92.04,62.28,-23.06,22.68,-65.60,-5.34,5.44,-2.01,1.98,-5.73
116,91.51,62.83,-23.26,22.88,-66.18,-5.34,5.44,-2.01,1.98,-5.73
117,90.98,63.37,-23.47,23.08,-66.75,-5.34,5.44,-2.01,1.98,-5.73
118,90.44,63.92,-23.67,23.28,-67.32,-5.34,5.44,-2.01,1.98,-5.73
119,89.91,64.46,-23.87,23.48,-67.90,-5.34,5.44,-2.01,1.98,-5.73
120,89.37,65.00,-24.07,23.67,-68.47,-5.34,5.44,-2.01,1.98,-5.73
121,88.84,65.55,-24.27,23.87,-69.04,-5.34,5.44,-2.01,1.98,-5.73
122,88.30,66.09,-24.47,24.07,-69.61,-5.34,5.44,-2.01,1.98,-5.73
123,87.77,66.64,-24.67,24.27,-70.19,-5.34,5.44,-2.01,1.98,-5.73
124,87.24,67.18,-24.88,24.47,-70.76,-5.34,5.44,-2.01,1.98,-5.73
125,86.70,67.72,-25.08,24.67,-71.33,-5.34,5.44,-2.01,1.98,-5.73
126,86.17,68.27,-25.28,24.86,-71.91,-5.34,5.44,-2.01,1.98,-5.73
127,85.86,68.58,-25.40,24.98,-72.24,-0.46,0.47,-0.17,0.17,-0.50
128,85.86,68.59,-25.40,24.98,-72.24,-0.00,0.00,-0.00,0.00,-0.00
