Index, Pos_J1, Pos_J2, Pos_J3, Pos_J4, Pos_J5, Vel_J1, Vel_J2, Vel_J3, Vel_J4, Vel_J5
27, 63.39, 47.00, -70.89, 11.21, -75.12, -5.73, -0.29, 1.82, -0.45, 3.41
28, 62.82, 46.97, -70.71, 11.17, -74.78, -5.73, -0.29, 1.82, -0.45, 3.41
29, 62.24, 46.94, -70.52, 11.12, -74.44, -5.73, -0.29, 1.82, -0.45, 3.41
30, 61.67, 46.91, -70.34, 11.08, -74.10, -5.73, -0.29, 1.82, -0.45, 3.41
31, 61.10, 46.88, -70.16, 11.04, -73.76, -5.73, -0.29, 1.82, -0.45, 3.41
32, 60.53, 46.86, -69.98, 10.99, -73.42, -5.73, -0.29, 1.82, -0.45, 3.41
33, 59.95, 46.83, -69.79, 10.95, -73.08, -5.73, -0.29, 1.82, -0.45, 3.41
34, 59.38, 46.80, -69.61, 10.90, -72.73, -5.73, -0.29, 1.82, -0.45, 3.41
35, 58.81, 46.77, -69.43, 10.86, -72.39, -5.73, -0.29, 1.82, -0.45, 3.41
36, 58.23, 46.74, -69.25, 10.81, -72.05, -5.73, -0.29, 1.82, -0.45, 3.41
37, 57.66, 46.71, -69.06, 10.77, -71.71, -5.73, -0.29, 1.82, -0.45, 3.41
38, 57.09, 46.68, -68.88, 10.72, -71.37, -5.73, -0.29, 1.82, -0.45, 3.41
39, 56.52, 46.66, -68.70, 10.68, -71.03, -5.73, -0.29, 1.82, -0.45, 3.41
40, 55.94, 46.63, -68.52, 10.63, -70.69, -5.73, -0.29, 1.82, -0.45, 3.41
41, 55.37, 46.60, -68.33, 10.59, -70.35, -5.73, -0.29, 1.82, -0.45, 3.41
42, 54.80, 46.57, -68.15, 10.55, -70.01, -5.73, -0.29, 1.82, -0.45, 3.41
43, 54.22, 46.54, -67.97, 10.50, -69.67, -5.73, -0.29, 1.82, -0.45, 3.41
44, 53.65, 46.51, -67.79, 10.46, -69.32, -5.73, -0.29, 1.82, -0.45, 3.41
45, 53.08, 46.48, -67.60, 10.41, -68.98, -5.73, -0.29, 1.82, -0.45, 3.41
46, 52.50, 46.45, -67.42, 10.37, -68.64, -5.73, -0.29, 1.82, -0.45, 3.41
47, 51.93, 46.43, -67.24, 10.32, -68.30, -5.73, -0.29, 1.82, -0.45, 3.41
48, 51.36, 46.40, -67.06, 10.28, -67.96, -5.73, -0.29, 1.82, -0.45, 3.41
49, 50.79, 46.37, -66.87, 10.23, -67.62, -5.73, -0.29, 1.82, -0.45, 3.41
50, 50.21, 46.34, -66.69, 10.19, -67.28, -5.73, -0.29, 1.82, -0.45, 3.41
51, 49.64, 46.31, -66.51, 10.14, -66.94, -5.73, -0.29, 1.82, -0.45, 3.41
52, 49.07, 46.28, -66.33, 10.10, -66.60, -5.73, -0.29, 1.82, -0.45, 3.41
53, 48.49, 46.25, -66.14, 10.06, -66.25, -5.73, -0.29, 1.82, -0.45, 3.41
54, 47.92, 46.23, -65.96, 10.01, -65.91, -5.73, -0.29, 1.82, -0.45, 3.41
55, 47.35, 46.20, -65.78, 9.97, -65.57, -5.73, -0.29, 1.82, -0.45, 3.41
56, 46.77, 46.17, -65.60, 9.92, -65.23, -5.73, -0.29, 1.82, -0.45, 3.41
57, 46.20, 46.14, -65.42, 9.88, -64.89, -5.73, -0.29, 1.82, -0.45, 3.41
58, 45.63, 46.11, -65.23, 9.83, -64.55, -5.73, -0.29, 1.82, -0.45, 3.41
59, 45.06, 46.08, -65.05, 9.79, -64.21, -5.73, -0.29, 1.82, -0.45, 3.41
60, 44.48, 46.05, -64.87, 9.74, -63.87, -5.73, -0.29, 1.82, -0.45, 3.41
61, 43.91, 46.02, -64.69, 9.70, -63.53, -5.73, -0.29, 1.82, -0.45, 3.41
62, 43.34, 46.00, -64.50, 9.65, -63.18, -5.73, -0.29, 1.82, -0.45, 3.41
63, 42.76, 45.97, -64.32, 9.61, -62.84, -5.73, -0.29, 1.82, -0.45, 3.41
64, 42.19, 45.94, -64.14, 9.57, -62.50, -5.73, -0.29, 1.82, -0.45, 3.41
65, 41.62, 45.91, -63.96, 9.52, -62.16, -5.73, -0.29, 1.82, -0.45, 3.41
66, 41.05, 45.88, -63.77, 9.48, -61.82, -5.73, -0.29, 1.82, -0.45, 3.41
67, 40.47, 45.85, -63.59, 9.43, -61.48, -5.73, -0.29, 1.82, -0.45, 3.41
68, 39.90, 45.82, -63.41, 9.39, -61.14, -5.73, -0.29, 1.82, -0.45, 3.41
69, 39.33, 45.80, -63.23, 9.34, -60.80, -5.73, -0.29, 1.82, -0.45, 3.41
70, 38.75, 45.77, -63.04, 9.30, -60.46, -5.73, -0.29, 1.82, -0.45, 3.41
71, 38.18, 45.74, -62.86, 9.25, -60.12, -5.73, -0.29, 1.82, -0.45, 3.41
72, 37.61, 45.71, -62.68, 9.21, -59.77, -5.73, -0.29, 1.82, -0.45, 3.41
73, 37.03, 45.68, -62.50, 9.16, -59.43, -5.73, -0.29, 1.82, -0.45, 3.41
74, 36.46, 45.65, -62.31, 9.12, -59.09, -5.73, -0.29, 1.82, -0.45, 3.41
75, 35.89, 45.62, -62.13, 9.08, -58.75, -5.73, -0.29, 1.82, -0.45, 3.41
76, 35.32, 45.59, -61.95, 9.03, -58.41, -5.73, -0.29, 1.82, -0.45, 3.41
77, 34.74, 45.57, -61.77, 8.99, -58.07, -5.73, -0.29, 1.82, -0.45, 3.41
78, 34.17, 45.54, -61.58, 8.94, -57.73, -5.73, -0.29, 1.82, -0.45, 3.41
79, 33.60, 45.51, -61.40, 8.90, -57.39, -5.73, -0.29, 1.82, -0.45, 3.41
80, 33.02, 45.48, -61.22, 8.85, -57.05, -5.73, -0.29, 1.82, -0.45, 3.41
81, 32.45, 45.45, -61.04, 8.81, -56.70, -5.73, -0.29, 1.82, -0.45, 3.41
82, 31.88, 45.42, -60.85, 8.76, -56.36, -5.73, -0.29, 1.82, -0.45, 3.41
83, 31.30, 45.39, -60.67, 8.72, -56.02, -5.73, -0.29, 1.82, -0.45, 3.41
84, 30.73, 45.37, -60.49, 8.67, -55.68, -5.73, -0.29, 1.82, -0.45, 3.41
85, 30.16, 45.34, -60.31, 8.63, -55.34, -5.73, -0.29, 1.82, -0.45, 3.41
86, 29.59, 45.31, -60.12, 8.59, -55.00, -5.73, -0.29, 1.82, -0.45, 3.41
87, 29.01, 45.28, -59.94, 8.54, -54.66, -5.73, -0.29, 1.82, -0.45, 3.41
88, 28.44, 45.25, -59.76, 8.50, -54.32, -5.73, -0.29, 1.82, -0.45, 3.41
89, 27.87, 45.22, -59.58, 8.45, -53.98, -5.73, -0.29, 1.82, -0.45, 3.41
90, 27.29, 45.19, -59.40, 8.41, -53.64, -5.73, -0.29, 1.82, -0.45, 3.41
91, 26.72, 45.16, -59.21, 8.36, -53.29, -5.73, -0.29, 1.82, -0.45, 3.41
92, 26.15, 45.14, -59.03, 8.32, -52.95, -5.73, -0.29, 1.82, -0.45, 3.41
93, 25.58, 45.11, -58.85, 8.27, -52.61, -5.73, -0.29, 1.82, -0.45, 3.41
94, 25.00, 45.08, -58.67, 8.23, -52.27, -5.73, -0.29, 1.82, -0.45, 3.41
95, 24.43, 45.05, -58.48, 8.18, -51.93, -5.73, -0.29, 1.82, -0.45, 3.41
96, 23.86, 45.02, -58.30, 8.14, -51.59, -5.73, -0.29, 1.82, -0.45, 3.41
97, 23.28, 44.99, -58.12, 8.10, -51.25, -5.73, -0.29, 1.82, -0.45, 3.41
98, 22.71, 44.96, -57.94, 8.05, -50.91, -5.73, -0.29, 1.82, -0.45, 3.41
99, 22.14, 44.94, -57.75, 8.01, -50.57, -5.73, -0.29, 1.82, -0.45, 3.41
100, 21.56, 44.91, -57.57, 7.96, -50.22, -5.73, -0.29, 1.82, -0.45, 3.41
101, 20.99, 44.88, -57.39, 7.92, -49.88, -5.73, -0.29, 1.82, -0.45, 3.41
102, 20.42, 44.85, -57.21, 7.87, -49.54, -5.73, -0.29, 1.82, -0.45, 3.41
103, 19.85, 44.82, -57.02, 7.83, -49.20, -5.73, -0.29, 1.82, -0.45, 3.41
104, 19.27, 44.79, -56.84, 7.78, -48.86, -5.73, -0.29, 1.82, -0.45, 3.41
105, 18.70, 44.76, -56.66, 7.74, -48.52, -5.73, -0.29, 1.82, -0.45, 3.41
106, 18.13, 44.73, -56.48, 7.69, -48.18, -5.73, -0.29, 1.82, -0.45, 3.41
107, 17.55, 44.71, -56.29, 7.65, -47.84, -5.73, -0.29, 1.82, -0.45, 3.41
108, 16.98, 44.68, -56.11, 7.61, -47.50, -5.73, -0.29, 1.82, -0.45, 3.41
109, 16.41, 44.65, -55.93, 7.56, -47.16, -5.73, -0.29, 1.82, -0.45, 3.41
110, 15.84, 44.62, -55.75, 7.52, -46.81, -5.73, -0.29, 1.82, -0.45, 3.41
111, 15.26, 44.59, -55.56, 7.47, -46.47, -5.73, -0.29, 1.82, -0.45, 3.41
112, 14.69, 44.56, -55.38, 7.43, -46.13, -5.73, -0.29, 1.82, -0.45, 3.41
113, 14.12, 44.53, -55.20, 7.38, -45.79, -5.73, -0.29, 1.82, -0.45, 3.41
114, 13.54, 44.50, -55.02, 7.34, -45.45, -5.73, -0.29, 1.82, -0.45, 3.41
115, 12.97, 44.48, -54.83, 7.29, -45.11, -5.73, -0.29, 1.82, -0.45, 3.41
116, 12.40, 44.45, -54.65, 7.25, -44.77, -5.73, -0.29, 1.82, -0.45, 3.41
117, 11.82, 44.42, -54.47, 7.20, -44.43, -5.73, -0.29, 1.82, -0.45, 3.41
118, 11.25, 44.39, -54.29, 7.16, -44.09, -5.73, -0.29, 1.82, -0.45, 3.41
119, 10.68, 44.36, -54.10, 7.12, -43.74, -5.73, -0.29, 1.82, -0.45, 3.41
120, 10.11, 44.33, -53.92, 7.07, -43.40, -5.73, -0.29, 1.82, -0.45, 3.41
121, 9.53, 44.30, -53.74, 7.03, -43.06, -5.73, -0.29, 1.82, -0.45, 3.41
122, 8.96, 44.28, -53.56, 6.98, -42.72, -5.73, -0.29, 1.82, -0.45, 3.41
123, 8.39, 44.25, -53.38, 6.94, -42.38, -5.73, -0.29, 1.82, -0.45, 3.41
124, 7.81, 44.22, -53.19, 6.89, -42.04, -5.73, -0.29, 1.82, -0.45, 3.41
125, 7.24, 44.19, -53.01, 6.85, -41.70, -5.73, -0.29, 1.82, -0.45, 3.41
126, 6.67, 44.16, -52.83, 6.80, -41.36, -5.73, -0.29, 1.82, -0.45, 3.41
127, 6.09, 44.13, -52.65, 6.76, -41.02, -5.73, -0.29, 1.82, -0.45, 3.41
128, 5.52, 44.10, -52.46, 6.71, -40.68, -5.73, -0.29, 1.82, -0.45, 3.41
129, 4.95, 44.07, -52.28, 6.67, -40.33, -5.73, -0.29, 1.82, -0.45, 3.41
130, 4.38, 44.05, -52.10, 6.63, -39.99, -5.73, -0.29, 1.82, -0.45, 3.41
131, 3.80, 44.02, -51.92, 6.58, -39.65, -5.73, -0.29, 1.82, -0.45, 3.41
132, 3.23, 43.99, -51.73, 6.54, -39.31, -5.73, -0.29, 1.82, -0.45, 3.41
133, 2.66, 43.96, -51.55, 6.49, -38.97, -5.73, -0.29, 1.82, -0.45, 3.41
134, 2.08, 43.93, -51.37, 6.45, -38.63, -5.73, -0.29, 1.82, -0.45, 3.41
135, 1.51, 43.90, -51.19, 6.40, -38.29, -5.73, -0.29, 1.82, -0.45, 3.41
136, 0.94, 43.87, -51.00, 6.36, -37.95, -5.73, -0.29, 1.82, -0.45, 3.41
137, 0.37, 43.85, -50.82, 6.31, -37.61, -5.73, -0.29, 1.82, -0.45, 3.41
138, -0.21, 43.82, -50.64, 6.27, -37.26, -5.73, -0.29, 1.82, -0.45, 3.41
139, -0.78, 43.79, -50.46, 6.22, -36.92, -5.73, -0.29, 1.82, -0.45, 3.41
140, -1.35, 43.76, -50.27, 6.18, -36.58, -5.73, -0.29, 1.82, -0.45, 3.41
141, -1.93, 43.73, -50.09, 6.14, -36.24, -5.73, -0.29, 1.82, -0.45, 3.41
142, -2.50, 43.70, -49.91, 6.09, -35.90, -5.73, -0.29, 1.82, -0.45, 3.41
143, -3.07, 43.67, -49.73, 6.05, -35.56, -5.73, -0.29, 1.82, -0.45, 3.41
144, -3.65, 43.64, -49.54, 6.00, -35.22, -5.73, -0.29, 1.82, -0.45, 3.41
145, -4.22, 43.62, -49.36, 5.96, -34.88, -5.73, -0.29, 1.82, -0.45, 3.41
146, -4.79, 43.59, -49.18, 5.91, -34.54, -5.73, -0.29, 1.82, -0.45, 3.41
147, -5.36, 43.56, -49.00, 5.87, -34.20, -5.73, -0.29, 1.82, -0.45, 3.41
148, -5.94, 43.53, -48.81, 5.82, -33.85, -5.73, -0.29, 1.82, -0.45, 3.41
149, -6.51, 43.50, -48.63, 5.78, -33.51, -5.73, -0.29, 1.82, -0.45, 3.41
150, -7.08, 43.47, -48.45, 5.73, -33.17, -5.73, -0.29, 1.82, -0.45, 3.41
151, -7.66, 43.44, -48.27, 5.69, -32.83, -5.73, -0.29, 1.82, -0.45, 3.41
152, -8.23, 43.42, -48.09, 5.65, -32.49, -5.73, -0.29, 1.82, -0.45, 3.41
153, -8.80, 43.39, -47.90, 5.60, -32.15, -5.73, -0.29, 1.82, -0.45, 3.41
154, -9.38, 43.36, -47.72, 5.56, -31.81, -5.73, -0.29, 1.82, -0.45, 3.41
155, -9.95, 43.33, -47.54, 5.51, -31.47, -5.73, -0.29, 1.82, -0.45, 3.41
156, -10.52, 43.30, -47.36, 5.47, -31.13, -5.73, -0.29, 1.82, -0.45, 3.41
157, -11.09, 43.27, -47.17, 5.42, -30.78, -5.73, -0.29, 1.82, -0.45, 3.41
158, -11.67, 43.24, -46.99, 5.38, -30.44, -5.73, -0.29, 1.82, -0.45, 3.41
159, -12.24, 43.21, -46.81, 5.33, -30.10, -5.73, -0.29, 1.82, -0.45, 3.41
160, -12.81, 43.19, -46.63, 5.29, -29.76, -5.73, -0.29, 1.82, -0.45, 3.41
161, -13.39, 43.16, -46.44, 5.24, -29.42, -5.73, -0.29, 1.82, -0.45, 3.41
162, -13.96, 43.13, -46.26, 5.20, -29.08, -5.73, -0.29, 1.82, -0.45, 3.41
163, -14.53, 43.10, -46.08, 5.16, -28.74, -5.73, -0.29, 1.82, -0.45, 3.41
164, -15.10, 43.07, -45.90, 5.11, -28.40, -5.73, -0.29, 1.82, -0.45, 3.41
165, -15.68, 43.04, -45.71, 5.07, -28.06, -5.73, -0.29, 1.82, -0.45, 3.41
166, -16.25, 43.01, -45.53, 5.02, -27.71, -5.73, -0.29, 1.82, -0.45, 3.41
167, -16.82, 42.99, -45.35, 4.98, -27.37, -5.73, -0.29, 1.82, -0.45, 3.41
168, -17.40, 42.96, -45.17, 4.93, -27.03, -5.73, -0.29, 1.82, -0.45, 3.41
169, -17.97, 42.93, -44.98, 4.89, -26.69, -5.73, -0.29, 1.82, -0.45, 3.41
170, -18.54, 42.90, -44.80, 4.84, -26.35, -5.73, -0.29, 1.82, -0.45, 3.41
171, -19.12, 42.87, -44.62, 4.80, -26.01, -5.73, -0.29, 1.82, -0.45, 3.41
172, -19.69, 42.84, -44.44, 4.75, -25.67, -5.73, -0.29, 1.82, -0.45, 3.41
173, -20.26, 42.81, -44.25, 4.71, -25.33, -5.73, -0.29, 1.82, -0.45, 3.41
174, -20.83, 42.78, -44.07, 4.67, -24.99, -5.73, -0.29, 1.82, -0.45, 3.41
175, -21.41, 42.76, -43.89, 4.62, -24.65, -5.73, -0.29, 1.82, -0.45, 3.41
176, -21.98, 42.73, -43.71, 4.58, -24.30, -5.73, -0.29, 1.82, -0.45, 3.41
177, -22.55, 42.70, -43.52, 4.53, -23.96, -5.73, -0.29, 1.82, -0.45, 3.41
178, -23.13, 42.67, -43.34, 4.49, -23.62, -5.73, -0.29, 1.82, -0.45, 3.41
179, -23.70, 42.64, -43.16, 4.44, -23.28, -5.73, -0.29, 1.82, -0.45, 3.41
180, -24.27, 42.61, -42.98, 4.40, -22.94, -5.73, -0.29, 1.82, -0.45, 3.41
181, -24.84, 42.58, -42.79, 4.35, -22.60, -5.73, -0.29, 1.82, -0.45, 3.41
182, -25.42, 42.56, -42.61, 4.31, -22.26, -5.73, -0.29, 1.82, -0.45, 3.41
183, -25.99, 42.53, -42.43, 4.26, -21.92, -5.73, -0.29, 1.82, -0.45, 3.41
184, -26.56, 42.50, -42.25, 4.22, -21.58, -5.73, -0.29, 1.82, -0.45, 3.41
185, -27.14, 42.47, -42.07, 4.18, -21.23, -5.73, -0.29, 1.82, -0.45, 3.41
186, -27.71, 42.44, -41.88, 4.13, -20.89, -5.73, -0.29, 1.82, -0.45, 3.41
187, -28.28, 42.41, -41.70, 4.09, -20.55, -5.73, -0.29, 1.82, -0.45, 3.41
188, -28.86, 42.38, -41.52, 4.04, -20.21, -5.73, -0.29, 1.82, -0.45, 3.41
189, -29.43, 42.35, -41.34, 4.00, -19.87, -5.73, -0.29, 1.82, -0.45, 3.41
190, -30.00, 42.33, -41.15, 3.95, -19.53, -5.73, -0.29, 1.82, -0.45, 3.41
191, -30.57, 42.30, -40.97, 3.91, -19.19, -5.73, -0.29, 1.82, -0.45, 3.41
192, -31.15, 42.27, -40.79, 3.86, -18.85, -5.73, -0.29, 1.82, -0.45, 3.41
193, -31.72, 42.24, -40.61, 3.82, -18.51, -5.73, -0.29, 1.82, -0.45, 3.41
194, -32.29, 42.21, -40.42, 3.77, -18.17, -5.73, -0.29, 1.82, -0.45, 3.41
195, -32.87, 42.18, -40.24, 3.73, -17.82, -5.73, -0.29, 1.82, -0.45, 3.41
196, -33.44, 42.15, -40.06, 3.69, -17.48, -5.73, -0.29, 1.82, -0.45, 3.41
197, -34.01, 42.13, -39.88, 3.64, -17.14, -5.73, -0.29, 1.82, -0.45, 3.41
198, -34.59, 42.10, -39.69, 3.60, -16.80, -5.73, -0.29, 1.82, -0.45, 3.41
199, -35.16, 42.07, -39.51, 3.55, -16.46, -5.73, -0.29, 1.82, -0.45, 3.41
200, -35.73, 42.04, -39.33, 3.51, -16.12, -5.73, -0.29, 1.82, -0.45, 3.41
201, -36.30, 42.01, -39.15, 3.46, -15.78, -5.73, -0.29, 1.82, -0.45, 3.41
202, -36.88, 41.98, -38.96, 3.42, -15.44, -5.73, -0.29, 1.82, -0.45, 3.41
203, -37.45, 41.95, -38.78, 3.37, -15.10, -5.73, -0.29, 1.82, -0.45, 3.41
204, -38.02, 41.92, -38.60, 3.33, -14.75, -5.73, -0.29, 1.82, -0.45, 3.41
205, -38.60, 41.90, -38.42, 3.28, -14.41, -5.73, -0.29, 1.82, -0.45, 3.41
206, -39.17, 41.87, -38.23, 3.24, -14.07, -5.73, -0.29, 1.82, -0.45, 3.41
207, -39.74, 41.84, -38.05, 3.20, -13.73, -5.73, -0.29, 1.82, -0.45, 3.41
208, -40.31, 41.81, -37.87, 3.15, -13.39, -5.73, -0.29, 1.82, -0.45, 3.41
209, -40.89, 41.78, -37.69, 3.11, -13.05, -5.73, -0.29, 1.82, -0.45, 3.41
210, -41.46, 41.75, -37.50, 3.06, -12.71, -5.73, -0.29, 1.82, -0.45, 3.41
211, -42.03, 41.72, -37.32, 3.02, -12.37, -5.73, -0.29, 1.82, -0.45, 3.41
212, -42.61, 41.70, -37.14, 2.97, -12.03, -5.73, -0.29, 1.82, -0.45, 3.41
213, -43.18, 41.67, -36.96, 2.93, -11.69, -5.73, -0.29, 1.82, -0.45, 3.41
214, -43.75, 41.64, -36.77, 2.88, -11.34, -5.73, -0.29, 1.82, -0.45, 3.41
215, -44.33, 41.61, -36.59, 2.84, -11.00, -5.73, -0.29, 1.82, -0.45, 3.41
216, -44.90, 41.58, -36.41, 2.79, -10.66, -5.73, -0.29, 1.82, -0.45, 3.41
217, -45.47, 41.55, -36.23, 2.75, -10.32, -5.73, -0.29, 1.82, -0.45, 3.41
218, -46.04, 41.52, -36.05, 2.71, -9.98, -5.73, -0.29, 1.82, -0.45, 3.41
219, -46.62, 41.49, -35.86, 2.66, -9.64, -5.73, -0.29, 1.82, -0.45, 3.41
220, -47.19, 41.47, -35.68, 2.62, -9.30, -5.73, -0.29, 1.82, -0.45, 3.41
221, -47.76, 41.44, -35.50, 2.57, -8.96, -5.73, -0.29, 1.82, -0.45, 3.41
222, -48.34, 41.41, -35.32, 2.53, -8.62, -5.73, -0.29, 1.82, -0.45, 3.41
223, -48.91, 41.38, -35.13, 2.48, -8.27, -5.73, -0.29, 1.82, -0.45, 3.41
224, -49.48, 41.35, -34.95, 2.44, -7.93, -5.73, -0.29, 1.82, -0.45, 3.41
225, -50.06, 41.32, -34.77, 2.39, -7.59, -5.73, -0.29, 1.82, -0.45, 3.41
226, -50.63, 41.29, -34.59, 2.35, -7.25, -5.73, -0.29, 1.82, -0.45, 3.41
227, -51.20, 41.27, -34.40, 2.30, -6.91, -5.73, -0.29, 1.82, -0.45, 3.41
228, -51.77, 41.24, -34.22, 2.26, -6.57, -5.73, -0.29, 1.82, -0.45, 3.41
229, -52.35, 41.21, -34.04, 2.22, -6.23, -5.73, -0.29, 1.82, -0.45, 3.41
230, -52.92, 41.18, -33.86, 2.17, -5.89, -5.73, -0.29, 1.82, -0.45, 3.41
231, -53.49, 41.15, -33.67, 2.13, -5.55, -5.73, -0.29, 1.82, -0.45, 3.41
232, -54.07, 41.12, -33.49, 2.08, -5.21, -5.73, -0.29, 1.82, -0.45, 3.41
233, -54.64, 41.09, -33.31, 2.04, -4.86, -5.73, -0.29, 1.82, -0.45, 3.41
234, -55.21, 41.06, -33.13, 1.99, -4.52, -5.73, -0.29, 1.82, -0.45, 3.41
235, -55.78, 41.04, -32.94, 1.95, -4.18, -5.73, -0.29, 1.82, -0.45, 3.41
236, -56.36, 41.01, -32.76, 1.90, -3.84, -5.73, -0.29, 1.82, -0.45, 3.41
237, -56.93, 40.98, -32.58, 1.86, -3.50, -5.73, -0.29, 1.82, -0.45, 3.41
238, -57.50, 40.95, -32.40, 1.81, -3.16, -5.73, -0.29, 1.82, -0.45, 3.41
239, -58.08, 40.92, -32.21, 1.77, -2.82, -5.73, -0.29, 1.82, -0.45, 3.41
240, -58.65, 40.89, -32.03, 1.73, -2.48, -5.73, -0.29, 1.82, -0.45, 3.41
241, -59.22, 40.86, -31.85, 1.68, -2.14, -5.73, -0.29, 1.82, -0.45, 3.41
242, -59.80, 40.84, -31.67, 1.64, -1.79, -5.73, -0.29, 1.82, -0.45, 3.41
243, -60.37, 40.81, -31.48, 1.59, -1.45, -5.73, -0.29, 1.82, -0.45, 3.41
244, -60.94, 40.78, -31.30, 1.55, -1.11, -5.73, -0.29, 1.82, -0.45, 3.41
245, -61.51, 40.75, -31.12, 1.50, -0.77, -5.73, -0.29, 1.82, -0.45, 3.41
246, -62.09, 40.72, -30.94, 1.46, -0.43, -5.73, -0.29, 1.82, -0.45, 3.41
247, -62.66, 40.69, -30.75, 1.41, -0.09, -5.73, -0.29, 1.82, -0.45, 3.41
248, -63.23, 40.66, -30.57, 1.37, 0.25, -5.73, -0.29, 1.82, -0.45, 3.41
249, -63.81, 40.63, -30.39, 1.32, 0.59, -5.73, -0.29, 1.82, -0.45, 3.41
250, -64.38, 40.61, -30.21, 1.28, 0.93, -5.73, -0.29, 1.82, -0.45, 3.41
251, -64.95, 40.58, -30.03, 1.24, 1.27, -5.73, -0.29, 1.82, -0.45, 3.41
252, -65.52, 40.55, -29.84, 1.19, 1.62, -5.73, -0.29, 1.82, -0.45, 3.41
253, -66.10, 40.52, -29.66, 1.15, 1.96, -5.73, -0.29, 1.82, -0.45, 3.41
254, -66.67, 40.49, -29.48, 1.10, 2.30, -5.73, -0.29, 1.82, -0.45, 3.41
255, -67.24, 40.46, -29.30, 1.06, 2.64, -5.73, -0.29, 1.82, -0.45, 3.41
256, -67.82, 40.43, -29.11, 1.01, 2.98, -5.73, -0.29, 1.82, -0.45, 3.41
257, -68.39, 40.41, -28.93, 0.97, 3.32, -5.73, -0.29, 1.82, -0.45, 3.41
258, -68.96, 40.38, -28.75, 0.92, 3.66, -5.73, -0.29, 1.82, -0.45, 3.41
259, -69.54, 40.35, -28.57, 0.88, 4.00, -5.73, -0.29, 1.82, -0.45, 3.41
260, -70.11, 40.32, -28.38, 0.83, 4.34, -5.73, -0.29, 1.82, -0.45, 3.41
261, -70.68, 40.29, -28.20, 0.79, 4.69, -5.73, -0.29, 1.82, -0.45, 3.41
262, -71.25, 40.26, -28.02, 0.75, 5.03, -5.73, -0.29, 1.82, -0.45, 3.41
263, -71.83, 40.23, -27.84, 0.70, 5.37, -5.73, -0.29, 1.82, -0.45, 3.41
264, -72.40, 40.20, -27.65, 0.66, 5.71, -5.73, -0.29, 1.82, -0.45, 3.41
265, -72.97, 40.18, -27.47, 0.61, 6.05, -5.73, -0.29, 1.82, -0.45, 3.41
