Index,J1,J2,J3,J4,J5,V1,V2,V3,V4,V5
64,36.38,-16.88,-7.94,32.42,15.70,5.73,-2.66,-1.25,5.11,2.47
65,36.96,-17.15,-8.06,32.93,15.94,5.73,-2.66,-1.25,5.11,2.47
66,37.53,-17.41,-8.19,33.44,16.19,5.73,-2.66,-1.25,5.11,2.47
67,38.10,-17.68,-8.31,33.95,16.44,5.73,-2.66,-1.25,5.11,2.47
68,38.67,-17.95,-8.44,34.46,16.69,5.73,-2.66,-1.25,5.11,2.47
69,39.25,-18.21,-8.56,34.97,16.93,5.73,-2.66,-1.25,5.11,2.47
70,39.82,-18.48,-8.69,35.48,17.18,5.73,-2.66,-1.25,5.11,2.47
71,40.39,-18.74,-8.81,35.99,17.43,5.73,-2.66,-1.25,5.11,2.47
72,40.97,-19.01,-8.94,36.50,17.67,5.73,-2.66,-1.25,5.11,2.47
73,41.54,-19.28,-9.06,37.01,17.92,5.73,-2.66,-1.25,5.11,2.47
74,42.11,-19.54,-9.19,37.52,18.17,5.73,-2.66,-1.25,5.11,2.47
75,42.69,-19.81,-9.31,38.03,18.42,5.73,-2.66,-1.25,5.11,2.47
76,43.26,-20.07,-9.44,38.54,18.66,5.73,-2.66,-1.25,5.11,2.47
77,43.83,-20.34,-9.56,39.05,18.91,5.73,-2.66,-1.25,5.11,2.47
78,44.40,-20.60,-9.69,39.56,19.16,5.73,-2.66,-1.25,5.11,2.47
79,44.98,-20.87,-9.81,40.08,19.41,5.73,-2.66,-1.25,5.11,2.47
80,45.55,-21.14,-9.94,40.59,19.65,5.73,-2.66,-1.25,5.11,2.47
81,46.12,-21.40,-10.06,41.10,19.90,5.73,-2.66,-1.25,5.11,2.47
82,46.70,-21.67,-10.19,41.61,20.15,5.73,-2.66,-1.25,5.11,2.47
83,47.27,-21.93,-10.31,42.12,20.39,5.73,-2.66,-1.25,5.11,2.47
84,47.84,-22.20,-10.44,42.63,20.64,5.73,-2.66,-1.25,5.11,2.47
85,48.41,-22.47,-10.56,43.14,20.89,5.73,-2.66,-1.25,5.11,2.47
86,48.99,-22.73,-10.69,43.65,21.14,5.73,-2.66,-1.25,5.11,2.47
87,49.56,-23.00,-10.81,44.16,21.38,5.73,-2.66,-1.25,5.11,2.47
88,50.13,-23.26,-10.93,44.67,21.63,5.73,-2.66,-1.25,5.11,2.47
89,50.71,-23.53,-11.06,45.18,21.88,5.73,-2.66,-1.25,5.11,2.47
90,51.28,-23.79,-11.18,45.69,22.12,5.73,-2.66,-1.25,5.11,2.47
91,51.85,-24.06,-11.31,46.20,22.37,5.73,-2.66,-1.25,5.11,2.47
92,52.43,-24.33,-11.43,46.71,22.62,5.73,-2.66,-1.25,5.11,2.47
93,53.00,-24.59,-11.56,47.22,22.87,5.73,-2.66,-1.25,5.11,2.47
94,53.57,-24.86,-11.68,47.73,23.11,5.73,-2.66,-1.25,5.11,2.47
95,54.14,-25.12,-11.81,48.24,23.36,5.73,-2.66,-1.25,5.11,2.47
96,54.72,-25.39,-11.93,48.75,23.61,5.73,-2.66,-1.25,5.11,2.47
97,55.29,-25.66,-12.06,49.26,23.85,5.73,-2.66,-1.25,5.11,2.47
98,55.86,-25.92,-12.18,49.78,24.10,5.73,-2.66,-1.25,5.11,2.47
99,56.44,-26.19,-12.31,50.29,24.35,5.73,-2.66,-1.25,5.11,2.47
100,57.01,-26.45,-12.43,50.80,24.60,5.73,-2.66,-1.25,5.11,2.47
101,57.58,-26.72,-12.56,51.31,24.84,5.73,-2.66,-1.25,5.11,2.47
102,58.16,-26.99,-12.68,51.82,25.09,5.73,-2.66,-1.25,5.11,2.47
103,58.73,-27.25,-12.81,52.33,25.34,5.73,-2.66,-1.25,5.11,2.47
104,59.30,-27.52,-12.93,52.84,25.59,5.73,-2.66,-1.25,5.11,2.47
105,59.87,-27.78,-13.06,53.35,25.83,5.73,-2.66,-1.25,5.11,2.47
106,60.45,-28.05,-13.18,53.86,26.08,5.73,-2.66,-1.25,5.11,2.47
107,61.02,-28.31,-13.31,54.37,26.33,5.73,-2.66,-1.25,5.11,2.47
108,61.59,-28.58,-13.43,54.88,26.57,5.73,-2.66,-1.25,5.11,2.47
109,62.17,-28.85,-13.56,55.39,26.82,5.73,-2.66,-1.25,5.11,2.47
110,62.74,-29.11,-13.68,55.90,27.07,5.73,-2.66,-1.25,5.11,2.47
111,63.31,-29.38,-13.81,56.41,27.32,5.73,-2.66,-1.25,5.11,2.47
112,63.88,-29.64,-13.93,56.92,27.56,5.73,-2.66,-1.25,5.11,2.47
113,64.46,-29.91,-14.06,57.43,27.81,5.73,-2.66,-1.25,5.11,2.47
114,65.03,-30.18,-14.18,57.94,28.06,5.73,-2.66,-1.25,5.11,2.47
115,65.60,-30.44,-14.31,58.45,28.30,5.73,-2.66,-1.25,5.11,2.47
116,66.18,-30.71,-14.43,58.96,28.55,5.73,-2.66,-1.25,5.11,2.47
117,66.75,-30.97,-14.56,59.47,28.80,5.73,-2.66,-1.25,5.11,2.47
118,67.32,-31.24,-14.68,59.99,29.05,5.73,-2.66,-1.25,5.11,2.47
119,67.90,-31.50,-14.81,60.50,29.29,5.73,-2.66,-1.25,5.11,2.47
120,68.47,-31.77,-14.93,61.01,29.54,5.73,-2.66,-1.25,5.11,2.47
121,69.04,-32.04,-15.06,61.52,29.79,5.73,-2.66,-1.25,5.11,2.47
122,69.61,-32.30,-15.18,62.03,30.03,5.73,-2.66,-1.25,5.11,2.47
123,70.19,-32.57,-15.31,62.54,30.28,5.73,-2.66,-1.25,5.11,2.47
124,70.76,-32.83,-15.43,63.05,30.53,5.73,-2.66,-1.25,5.11,2.47
125,71.33,-33.10,-15.56,63.56,30.78,5.73,-2.66,-1.25,5.11,2.47
126,71.91,-33.37,-15.68,64.07,31.02,5.73,-2.66,-1.25,5.11,2.47
127,72.48,-33.63,-15.81,64.58,31.27,5.73,-2.66,-1.25,5.11,2.47
128,73.05,-33.90,-15.93,65.09,31.52,5.73,-2.66,-1.25,5.11,2.47
129,73.63,-34.16,-16.06,65.60,31.77,5.73,-2.66,-1.25,5.11,2.47
130,74.20,-34.43,-16.18,66.11,32.01,5.73,-2.66,-1.25,5.11,2.47
131,74.77,-34.70,-16.31,66.62,32.26,5.73,-2.66,-1.25,5.11,2.47
132,75.34,-34.96,-16.43,67.13,32.51,5.73,-2.66,-1.25,5.11,2.47
133,75.92,-35.23,-16.56,67.64,32.75,5.73,-2.66,-1.25,5.11,2.47
134,76.49,-35.49,-16.68,68.15,33.00,5.73,-2.66,-1.25,5.11,2.47
135,77.06,-35.76,-16.81,68.66,33.25,5.73,-2.66,-1.25,5.11,2.47
136,77.64,-36.02,-16.93,69.17,33.50,5.73,-2.66,-1.25,5.11,2.47
137,78.21,-36.29,-17.06,69.69,33.74,5.73,-2.66,-1.25,5.11,2.47
138,78.78,-36.56,-17.18,70.20,33.99,5.73,-2.66,-1.25,5.11,2.47
139,79.35,-36.82,-17.31,70.71,34.24,5.73,-2.66,-1.25,5.11,2.47
140,79.93,-37.09,-17.43,71.22,34.48,5.73,-2.66,-1.25,5.11,2.47
141,80.50,-37.35,-17.56,71.73,34.73,5.73,-2.66,-1.25,5.11,2.47
142,81.07,-37.62,-17.68,72.24,34.98,5.73,-2.66,-1.25,5.11,2.47
143,81.65,-37.89,-17.81,72.75,35.23,5.73,-2.66,-1.25,5.11,2.47
144,82.22,-38.15,-17.93,73.26,35.47,5.73,-2.66,-1.25,5.11,2.47
145,82.79,-38.42,-18.06,73.77,35.72,5.73,-2.66,-1.25,5.11,2.47
146,83.37,-38.68,-18.18,74.28,35.97,5.73,-2.66,-1.25,5.11,2.47
147,83.94,-38.95,-18.31,74.79,36.21,5.73,-2.66,-1.25,5.11,2.47
148,84.51,-39.21,-18.43,75.30,36.46,5.73,-2.66,-1.25,5.11,2.47
149,85.08,-39.48,-18.56,75.81,36.71,5.73,-2.66,-1.25,5.11,2.47
150,85.66,-39.75,-18.68,76.32,36.96,5.73,-2.66,-1.25,5.11,2.47
151,86.23,-40.01,-18.81,76.83,37.20,5.73,-2.66,-1.25,5.11,2.47
152,86.80,-40.28,-18.93,77.34,37.45,5.73,-2.66,-1.25,5.11,2.47
153,87.38,-40.54,-19.06,77.85,37.70,5.73,-2.66,-1.25,5.11,2.47
154,87.95,-40.81,-19.18,78.36,37.95,5.73,-2.66,-1.25,5.11,2.47
155,88.52,-41.08,-19.31,78.87,38.19,5.73,-2.66,-1.25,5.11,2.47
156,89.09,-41.34,-19.43,79.39,38.44,5.73,-2.66,-1.25,5.11,2.47
157,89.67,-41.61,-19.56,79.90,38.69,5.73,-2.66,-1.25,5.11,2.47
158,90.24,-41.87,-19.68,80.41,38.93,5.73,-2.66,-1.25,5.11,2.47
159,90.81,-42.14,-19.81,80.92,39.18,5.73,-2.66,-1.25,5.11,2.47
160,91.39,-42.41,-19.93,81.43,39.43,5.73,-2.66,-1.25,5.11,2.47
161,91.96,-42.67,-20.06,81.94,39.68,5.73,-2.66,-1.25,5.11,2.47
162,92.53,-42.94,-20.18,82.45,39.92,5.73,-2.66,-1.25,5.11,2.47
163,93.11,-43.20,-20.31,82.96,40.17,5.73,-2.66,-1.25,5.11,2.47
164,93.68,-43.47,-20.43,83.47,40.42,5.73,-2.66,-1.25,5.11,2.47
165,94.25,-43.73,-20.56,83.98,40.66,5.73,-2.66,-1.25,5.11,2.47
166,94.76,-43.97,-20.67,84.44,40.89,3.11,-1.44,-0.68,2.77,1.34
167,94.85,-44.01,-20.69,84.51,40.92,-0.00,0.00,0.00,-0.00,-0.00
